Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z
1774979005.53071,755200.0,-2446,-285,-16413,165,109,50
1774979005.53071,755200.0,-2524,-182,-16099,26,62,65
1774979005.53071,755200.0,-2441,-98,-16155,72,129,79
1774979005.53071,755200.0,-2484,-140,-16465,160,28,43
1774979005.544342,755400.0,-2519,-135,-16122,119,-192,77
1774979005.544342,755400.0,-2525,-243,-16090,65,-135,40
1774979005.544342,755400.0,-2550,-152,-16397,97,-75,52
1774979005.544342,755400.0,-2458,-162,-16381,156,-219,36
1774979005.544342,755400.0,-2512,-183,-15839,135,-292,68
1774979005.544342,755400.0,-2643,-204,-15779,123,-190,41
1774979005.544342,755400.0,-2687,-225,-15769,-9,107,48
1774979005.544342,755400.0,-2464,-209,-16372,-92,180,63
1774979005.544342,755400.0,-2356,-186,-16620,-35,-151,88
1774979005.544342,755400.0,-2539,-99,-16277,23,-350,82
1774979005.544342,755400.0,-2606,-152,-15702,29,-201,81
1774979005.544342,755400.0,-2623,-150,-15753,57,156,62
1774979005.544342,755400.0,-2513,-184,-16275,8,263,51
1774979005.544342,755400.0,-2450,-168,-16440,-3,46,64
1774979005.544342,755400.0,-2536,-129,-16091,36,-89,49
1774979005.544342,755400.0,-2576,-134,-15941,65,41,65
1774979005.544342,755400.0,-2541,-169,-16088,45,171,48
1774979005.544342,755400.0,-2492,-152,-16266,53,163,51
1774979005.544342,755400.0,-2473,-149,-16204,72,76,57
1774979005.544342,755400.0,-2542,-162,-16081,98,80,37
1774979005.5454788,755600.0,-2549,-186,-16087,109,152,46
1774979005.5454788,755600.0,-2505,-164,-16168,44,156,78
1774979005.5454788,755600.0,-2517,-175,-16217,47,108,61
1774979005.5454788,755600.0,-2532,-173,-16176,70,69,71
1774979005.5454788,755600.0,-2535,-180,-16143,54,76,65
1774979005.5454788,755600.0,-2541,-218,-16120,23,105,79
1774979005.5454788,755600.0,-2533,-170,-16173,22,88,70
1774979005.5454788,755600.0,-2538,-177,-16192,45,52,69
1774979005.5454788,755600.0,-2560,-184,-16094,87,71,88
1774979005.5454788,755600.0,-2592,-183,-16088,50,92,61
1774979005.5454788,755600.0,-2568,-174,-16151,49,121,70
1774979005.5454788,755600.0,-2550,-155,-16179,78,133,59
1774979005.5454788,755600.0,-2543,-164,-16101,69,129,52
1774979005.5454788,755600.0,-2548,-159,-16114,67,122,56
1774979005.5454788,755600.0,-2550,-151,-16174,87,126,43
1774979005.5454788,755600.0,-2540,-154,-16178,65,116,76
1774979005.5454788,755600.0,-2491,-152,-16140,78,108,68
1774979005.5454788,755600.0,-2529,-162,-16162,35,86,69
1774979005.5454788,755600.0,-2538,-170,-16155,50,96,58
1774979005.5454788,755600.0,-2501,-158,-16137,54,127,67
1774979005.54619,755800.0,-2523,-154,-16124,59,96,71
1774979005.54619,755800.0,-2528,-142,-16165,73,110,67
1774979005.54619,755800.0,-2546,-166,-16153,44,113,60
1774979005.54619,755800.0,-2516,-156,-16155,67,117,55
1774979005.54619,755800.0,-2529,-179,-16134,74,114,76
1774979005.54619,755800.0,-2551,-188,-16138,66,112,53
1774979005.54619,755800.0,-2537,-163,-16148,83,134,64
1774979005.54619,755800.0,-2541,-201,-16135,84,123,71
1774979005.54619,755800.0,-2538,-209,-16143,81,116,63
1774979005.54619,755800.0,-2544,-196,-16148,59,91,62
1774979005.54619,755800.0,-2537,-200,-16130,50,95,57
1774979005.54619,755800.0,-2564,-169,-16106,60,103,79
1774979005.54619,755800.0,-2524,-155,-16156,40,82,54
1774979005.54619,755800.0,-2546,-170,-16139,50,102,48
1774979005.54619,755800.0,-2533,-127,-16108,52,116,55
1774979005.54619,755800.0,-2521,-120,-16135,68,109,57
1774979005.54619,755800.0,-2537,-125,-16128,52,120,59
1774979005.54619,755800.0,-2548,-132,-16146,94,123,44
1774979005.54619,755800.0,-2530,-149,-16146,86,141,58
1774979005.54619,755800.0,-2533,-145,-16132,77,133,60
1774979005.546582,756000.0,-2535,-156,-16155,83,92,75
1774979005.546582,756000.0,-2537,-148,-16147,62,132,52
1774979005.546582,756000.0,-2534,-153,-16121,53,108,65
1774979005.546582,756000.0,-2543,-183,-16155,69,125,57
1774979005.546582,756000.0,-2522,-168,-16157,53,79,56
1774979005.546582,756000.0,-2556,-178,-16144,67,114,73
1774979005.546582,756000.0,-2554,-172,-16121,66,130,61
1774979005.546582,756000.0,-2551,-167,-16138,70,112,79
1774979005.546582,756000.0,-2558,-194,-16108,53,129,81
1774979005.546582,756000.0,-2553,-207,-16124,85,114,59
1774979005.546582,756000.0,-2553,-183,-16158,60,145,36
1774979005.546582,756000.0,-2545,-197,-16118,80,100,56
1774979005.546582,756000.0,-2527,-197,-16162,69,109,48
1774979005.546582,756000.0,-2539,-166,-16153,68,104,50
1774979005.546582,756000.0,-2520,-187,-16155,62,102,54
1774979005.546582,756000.0,-2537,-186,-16136,61,122,41
1774979005.546582,756000.0,-2530,-160,-16150,65,106,63
1774979005.546582,756000.0,-2506,-157,-16156,64,91,48
1774979005.546582,756000.0,-2522,-152,-16154,57,103,67
1774979005.546582,756000.0,-2564,-168,-16147,51,112,63
1774979005.547177,756200.0,-2539,-124,-16120,57,128,61
1774979005.547177,756200.0,-2537,-155,-16137,58,96,78
1774979005.547177,756200.0,-2526,-136,-16142,47,110,67
1774979005.547177,756200.0,-2550,-142,-16148,75,122,58
1774979005.547177,756200.0,-2539,-140,-16119,62,102,65
1774979005.547177,756200.0,-2533,-157,-16161,77,113,62
1774979005.547177,756200.0,-2568,-140,-16119,68,109,60
1774979005.547177,756200.0,-2552,-149,-16146,66,121,54
1774979005.547177,756200.0,-2545,-184,-16158,70,116,45
1774979005.547177,756200.0,-2537,-182,-16143,72,101,72
1774979005.547177,756200.0,-2549,-170,-16150,38,112,78
1774979005.547177,756200.0,-2555,-167,-16127,68,112,46
1774979005.547177,756200.0,-2550,-175,-16141,65,125,56
1774979005.547177,756200.0,-2522,-204,-16143,71,135,46
1774979005.547177,756200.0,-2532,-207,-16142,73,117,49
1774979005.547177,756200.0,-2526,-175,-16138,85,110,53
1774979005.547177,756200.0,-2535,-173,-16161,72,124,63
1774979005.547177,756200.0,-2508,-179,-16150,67,113,50
1774979005.547177,756200.0,-2491,-164,-16103,64,94,62
1774979005.547177,756200.0,-2513,-166,-16147,64,86,79
1774979005.558024,756400.0,-2530,-165,-16137,61,99,69
1774979005.558024,756400.0,-2520,-149,-16168,41,93,71
1774979005.558024,756400.0,-2525,-143,-16144,65,102,71
1774979005.558024,756400.0,-2543,-158,-16176,56,87,49
1774979005.558024,756400.0,-2555,-156,-16150,72,92,36
1774979005.558024,756400.0,-2543,-138,-16118,78,109,77
1774979005.558024,756400.0,-2575,-176,-16133,41,117,71
1774979005.558024,756400.0,-2565,-144,-16133,56,125,55
1774979005.558024,756400.0,-2592,-166,-16150,64,108,51
1774979005.558024,756400.0,-2590,-176,-16153,77,110,58
1774979005.558024,756400.0,-2557,-176,-16137,59,103,74
1774979005.558024,756400.0,-2592,-162,-16149,61,114,60
1774979005.558024,756400.0,-2547,-181,-16133,76,124,51
1774979005.558024,756400.0,-2547,-160,-16124,67,122,57
1774979005.558024,756400.0,-2565,-168,-16124,67,113,87
1774979005.558024,756400.0,-2531,-175,-16137,71,108,76
1774979005.558024,756400.0,-2508,-158,-16132,67,138,46
1774979005.558024,756400.0,-2524,-172,-16131,46,137,61
1774979005.558024,756400.0,-2505,-166,-16144,75,131,50
1774979005.558024,756400.0,-2504,-175,-16144,90,87,54
1774979005.5592299,756600.0,-2503,-173,-16154,73,108,52
1774979005.5592299,756600.0,-2510,-187,-16163,75,128,56
1774979005.5592299,756600.0,-2531,-162,-16127,64,115,76
1774979005.5592299,756600.0,-2505,-164,-16134,56,139,75
1774979005.5592299,756600.0,-2554,-158,-16172,57,88,61
1774979005.5592299,756600.0,-2536,-175,-16154,73,110,63
1774979005.5592299,756600.0,-2543,-163,-16134,79,113,64
1774979005.5592299,756600.0,-2562,-169,-16086,51,82,50
1774979005.5592299,756600.0,-2549,-147,-16161,50,117,54
1774979005.5592299,756600.0,-2573,-179,-16175,91,105,70
1774979005.5592299,756600.0,-2574,-168,-16127,64,110,67
1774979005.5592299,756600.0,-2555,-133,-16089,67,85,47
1774979005.5592299,756600.0,-2584,-148,-16137,67,116,69
1774979005.5592299,756600.0,-2547,-154,-16142,75,146,50
1774979005.5592299,756600.0,-2533,-165,-16147,71,94,69
1774979005.5592299,756600.0,-2529,-168,-16150,84,106,64
1774979005.5592299,756600.0,-2546,-168,-16152,63,110,51
1774979005.5592299,756600.0,-2522,-163,-16153,69,126,40
1774979005.5592299,756600.0,-2533,-183,-16127,65,132,47
1774979005.5592299,756600.0,-2517,-173,-16166,61,104,55
1774979005.559763,756800.0,-2504,-162,-16156,75,103,73
1774979005.559763,756800.0,-2514,-180,-16141,70,117,56
1774979005.559763,756800.0,-2538,-182,-16150,51,98,63
1774979005.559763,756800.0,-2525,-166,-16150,68,117,63
1774979005.559763,756800.0,-2529,-178,-16131,57,135,52
1774979005.559763,756800.0,-2543,-188,-16111,66,103,66
1774979005.559763,756800.0,-2530,-175,-16130,45,111,70
1774979005.559763,756800.0,-2569,-170,-16132,76,109,64
1774979005.559763,756800.0,-2569,-184,-16151,86,117,55
1774979005.559763,756800.0,-2544,-160,-16144,73,117,54
1774979005.559763,756800.0,-2570,-175,-16144,62,134,69
1774979005.559763,756800.0,-2528,-148,-16149,53,113,60
1774979005.559763,756800.0,-2563,-157,-16155,64,125,63
1774979005.559763,756800.0,-2577,-171,-16147,68,112,65
1774979005.559763,756800.0,-2581,-176,-16110,76,95,49
1774979005.559763,756800.0,-2555,-173,-16147,67,124,60
1774979005.559763,756800.0,-2895,-325,-16082,274,211,1203
1774979005.559763,756800.0,-2152,-1000,-16206,1932,332,10346
1774979005.559763,756800.0,-2507,-1140,-16189,2093,-62,12490
1774979005.559763,756800.0,-2000,-2057,-16120,3024,826,16550
1774979005.56072,757000.0,-2818,-1302,-16139,3537,238,20219
1774979005.56072,757000.0,-2835,-1329,-15627,3896,297,22331
1774979005.56072,757000.0,-2624,-553,-16141,4090,663,23596
1774979005.56072,757000.0,-2630,-96,-15683,4516,459,26218
1774979005.56072,757000.0,-2033,775,-16108,4752,83,26699
1774979005.56072,757000.0,-2267,1966,-16341,4073,856,24090
1774979005.56072,757000.0,-2581,1931,-16191,3475,27,19247
1774979005.56072,757000.0,-2745,988,-16118,1701,140,9982
1774979005.56072,757000.0,-2823,-161,-16071,1274,239,6666
1774979005.56072,757000.0,-2784,-590,-16158,2075,238,11848
1774979005.56072,757000.0,-2816,-1592,-16022,2815,298,14952
1774979005.56072,757000.0,-2868,-2120,-16045,3143,-71,16497
1774979005.56072,757000.0,-2437,-16,-16240,3356,-32,18452
1774979005.56072,757000.0,-2486,188,-16184,3208,607,19903
1774979005.56072,757000.0,-2316,-152,-16183,2831,344,16568
1774979005.56072,757000.0,-2508,706,-16147,2806,-210,15200
1774979005.56072,757000.0,-2341,-51,-16185,2391,404,13474
1774979005.56072,757000.0,-3224,91,-16102,2500,804,15320
1774979005.56072,757000.0,-2891,-796,-16169,2748,172,16416
1774979005.56072,757000.0,-2572,-943,-16347,2206,558,15241
1774979005.563004,757200.0,-2196,1764,-16119,-2320,652,11884
1774979005.563004,757200.0,-3182,7437,-15906,2259,-461,-7018
1774979005.563004,757200.0,-3264,-3221,-19334,-4783,4188,-12987
1774979005.563004,757200.0,103,1676,-18016,-1750,3924,-5975
1774979005.563004,757200.0,-2438,352,-19303,-1254,401,-1641
1774979005.563004,757200.0,-2692,491,-19515,-4492,-274,-2297
1774979005.563004,757200.0,-3436,1261,-19018,-2727,2582,-3848
1774979005.563004,757200.0,-2781,1645,-17773,536,2258,-9130
1774979005.563004,757200.0,-2497,1005,-17849,3627,-1050,-12765
1774979005.563004,757200.0,-2352,1180,-18349,5474,-80,-12768
1774979005.563004,757200.0,-1651,1418,-18917,5094,2610,-11164
1774979005.563004,757200.0,-1220,1547,-19080,3751,3377,-9007
1774979005.563004,757200.0,-883,1861,-19019,3531,4929,-6298
1774979005.563004,757200.0,-211,2233,-18404,3889,6214,-2380
1774979005.563004,757200.0,467,3222,-17888,5709,7519,2312
1774979005.563004,757200.0,1199,3794,-17267,6477,9935,6262
1774979005.563004,757200.0,1976,4541,-16457,1817,11241,9666
1774979005.563004,757200.0,2711,5262,-15930,-3748,11706,13574
1774979005.563004,757200.0,2990,5268,-15965,-11091,12258,17216
1774979005.563004,757200.0,3391,6078,-16385,-17302,12114,22487
1774979005.572971,757400.0,3228,6053,-16970,-19250,12809,27260
1774979005.572971,757400.0,2998,5433,-16444,-20865,13692,30642
1774979005.572971,757400.0,2801,5578,-15951,-21907,13499,32767
1774979005.572971,757400.0,3245,6138,-15378,-20526,11828,32767
1774979005.572971,757400.0,3315,6278,-15060,-15226,10111,32765
1774979005.572971,757400.0,3480,6314,-14635,-10503,7874,32767
1774979005.572971,757400.0,3315,6286,-13971,-6592,4751,32767
1774979005.572971,757400.0,3169,6082,-14062,-2475,1501,32767
1774979005.572971,757400.0,2896,5948,-14322,2231,-999,32767
1774979005.572971,757400.0,2544,5344,-14673,7724,-3504,32767
1774979005.572971,757400.0,2467,4987,-15306,12779,-4725,32767
1774979005.572971,757400.0,2156,4237,-15189,18048,-3779,32767
1774979005.572971,757400.0,1800,3089,-14455,19583,-2513,32767
1774979005.572971,757400.0,1705,2780,-14102,15924,-2025,32767
1774979005.572971,757400.0,1806,2638,-14426,9762,-1952,32767
1774979005.572971,757400.0,1392,4026,-12067,3378,-2010,32767
1774979005.572971,757400.0,1643,3901,-12618,1956,-3705,32767
1774979005.572971,757400.0,-202,1833,-11553,8038,4090,32767
1774979005.572971,757400.0,-1518,-213,-8889,5371,773,32767
1774979005.572971,757400.0,-1884,429,-8083,-17,-10634,32767
1774979005.573594,757600.0,-678,2065,-6332,-5038,-19112,32767
1774979005.573594,757600.0,-3343,436,-8394,-11622,-31227,32747
1774979005.573594,757600.0,-6285,1574,-11991,4796,-32767,31110
1774979005.573594,757600.0,-6014,882,-13501,21179,-32745,32767
1774979005.573594,757600.0,-7372,177,-14706,32295,-32677,32767
1774979005.573594,757600.0,-8860,-952,-13992,32767,-31931,32766
1774979005.573594,757600.0,-8518,-1487,-13706,32550,-32628,32767
1774979005.573594,757600.0,-10263,-3610,-14741,25227,-32468,32767
1774979005.573594,757600.0,-9528,-1582,-14315,13363,-27701,31042
1774979005.573594,757600.0,-8606,-730,-15933,9332,-18974,28768
1774979005.573594,757600.0,-9289,1006,-12484,27347,-19873,32738
1774979005.573594,757600.0,-11340,-2427,-13293,32767,-15288,26094
1774979005.573594,757600.0,-9386,-2312,-17952,32721,-9949,26171
1774979005.573594,757600.0,-8209,64,-20724,30139,-8324,27784
1774979005.573594,757600.0,-7816,-2017,-20981,10180,-173,17455
1774979005.573594,757600.0,-7808,-2016,-19387,-10635,3121,11633
1774979005.573594,757600.0,-8056,-1384,-16296,-24609,6813,8549
1774979005.573594,757600.0,-9027,-1675,-13402,-28004,6973,8805
1774979005.573594,757600.0,-10188,-2753,-11537,-22225,4657,10923
1774979005.573594,757600.0,-9534,-2874,-12640,-12114,1603,14733
1774979005.5752692,757800.0,-8159,-2377,-15191,-6753,-4987,16909
1774979005.5752692,757800.0,-6756,-910,-17160,-8562,-6303,17653
1774979005.5752692,757800.0,-6340,75,-17138,-12253,-2815,17992
1774979005.5752692,757800.0,-6657,47,-16672,-19396,66,16473
1774979005.5752692,757800.0,-6841,157,-16088,-26052,1185,13961
1774979005.5752692,757800.0,-7350,-74,-15837,-27387,487,12556
1774979005.5752692,757800.0,-7430,-591,-16708,-29304,117,11469
1774979005.5752692,757800.0,-7271,343,-16349,-28684,-587,9750
1774979005.5752692,757800.0,-7088,325,-15732,-21000,-2211,7700
1774979005.5752692,757800.0,-7513,-312,-15549,-8987,-4328,6604
1774979005.5752692,757800.0,-7007,86,-14918,3037,-7017,9515
1774979005.5752692,757800.0,-6709,6,-15378,13177,-9477,10161
1774979005.5752692,757800.0,-7064,-424,-14967,17307,-10075,7537
1774979005.5752692,757800.0,-7210,-545,-16203,18246,-2781,6959
1774979005.5752692,757800.0,-5472,-536,-15177,13871,5873,5923
1774979005.5752692,757800.0,-6041,-710,-14740,6741,3714,3144
1774979005.5752692,757800.0,-6770,-1498,-14173,5337,4474,3455
1774979005.5752692,757800.0,-6828,-1750,-15165,8950,8402,5416
1774979005.5752692,757800.0,-6893,-2601,-16930,11783,2482,-4202
1774979005.5752692,757800.0,373,-5384,-7759,32767,-6271,-10447
1774979005.5757241,758000.0,-11208,-6241,-15749,8682,14082,-9243
1774979005.5757241,758000.0,-5876,-226,-18069,-5169,32767,-7186
1774979005.5757241,758000.0,-4235,781,-14964,-8019,24421,-8504
1774979005.5757241,758000.0,-4979,1089,-14136,-11228,4335,-8613
1774979005.5757241,758000.0,-4591,1484,-15136,-5828,-878,-6316
1774979005.5757241,758000.0,-4151,1647,-16277,-3288,-4150,-5686
1774979005.5757241,758000.0,-3771,225,-16569,984,-3453,-1411
1774979005.5757241,758000.0,-3830,-683,-17066,1208,573,3337
1774979005.5757241,758000.0,-3910,-1002,-17996,-3218,9094,-911
1774979005.5757241,758000.0,-3356,-1263,-17155,10740,16327,3802
1774979005.5757241,758000.0,-3346,-1637,-15762,23785,26353,6671
1774979005.5757241,758000.0,-1353,-1327,-14351,31965,32767,10847
1774979005.5757241,758000.0,-3566,-333,-11438,9292,32767,32767
1774979005.5757241,758000.0,-3874,-164,-10393,1498,32760,29326
1774979005.5757241,758000.0,3238,-1416,-4616,12904,28801,18305
1774979005.5757241,758000.0,1038,1698,1986,-9742,-15338,4330
1774979005.5757241,758000.0,-1466,-1048,-10546,2375,-31824,-3656
1774979005.5757241,758000.0,-1569,851,-15228,1708,-28150,277
1774979005.5757241,758000.0,-2907,-1088,-15663,754,-29027,-3172
1774979005.5757241,758000.0,-3329,2753,-16006,-843,-29075,-11432
1774979005.576313,758200.0,-3020,-773,-16114,-318,-27360,-9733
1774979005.576313,758200.0,-3692,-1349,-15036,678,-4326,3318
1774979005.576313,758200.0,-2820,1361,-14974,2177,2066,12134
1774979005.576313,758200.0,-4823,2416,-16070,4968,7934,26232
1774979005.576313,758200.0,-3749,5813,-14505,3071,19298,21474
1774979005.576313,758200.0,-2699,4691,-15456,4416,19371,6437
1774979005.576313,758200.0,-1038,2350,-16488,14088,10925,6480
1774979005.576313,758200.0,-1339,1117,-15547,22042,2274,9303
1774979005.576313,758200.0,-1710,939,-14409,18557,-8925,6744
1774979005.576313,758200.0,-2436,143,-14729,8029,-20190,-3155
1774979005.576313,758200.0,-2824,-645,-14629,-1083,-24645,-7781
1774979005.576313,758200.0,-3766,-671,-17493,-6902,-3309,-8410
1774979005.576313,758200.0,-807,2056,-16710,-1429,533,-763
1774979005.576313,758200.0,-161,4264,-17949,12779,-1179,18751
1774979005.576313,758200.0,-4574,-2721,-12820,11545,2876,32767
1774979005.576313,758200.0,-3340,-3884,-12900,-27167,5511,32767
1774979005.576313,758200.0,-1746,-518,-8411,-18716,12361,32752
1774979005.576313,758200.0,4284,3227,-9715,21515,4632,32767
1774979005.576313,758200.0,-2518,-581,-8452,15612,-25268,32767
1774979005.576313,758200.0,-7455,892,-14457,14308,-11173,32767
1774979005.587013,758400.0,-6322,395,-15526,14106,-634,32766
1774979005.587013,758400.0,-3537,-866,-12780,2027,29187,32692
1774979005.587013,758400.0,-3175,2028,-15370,7255,-6545,8680
1774979005.587013,758400.0,-6438,783,-15432,1575,2658,10828
1774979005.587013,758400.0,-5493,399,-15716,968,294,5091
1774979005.587013,758400.0,-1163,25,-16197,-72,421,-219
1774979005.587013,758400.0,-3402,-328,-16093,-20,194,34
1774979005.587013,758400.0,-2267,36,-16183,145,-229,52
1774979005.587013,758400.0,-2441,-37,-16179,-1,324,63
1774979005.587013,758400.0,-2660,-119,-16134,27,206,65
1774979005.587013,758400.0,-2702,-139,-16126,78,96,51
1774979005.587013,758400.0,-2692,-142,-16136,85,86,59
1774979005.587013,758400.0,-2630,-105,-16149,85,79,54
1774979005.587013,758400.0,-2618,-112,-16112,54,97,73
1774979005.587013,758400.0,-2585,-121,-16124,57,106,63
1774979005.587013,758400.0,-2594,-113,-16126,68,119,79
1774979005.587013,758400.0,-2592,-116,-16127,60,142,49
1774979005.587013,758400.0,-2600,-118,-16130,75,123,59
1774979005.587013,758400.0,-2620,-138,-16140,62,126,80
1774979005.587013,758400.0,-2613,-129,-16130,57,121,71
1774979005.602638,758600.0,-2630,-135,-16115,52,121,64
1774979005.602638,758600.0,-2596,-129,-16135,58,127,76
1774979005.602638,758600.0,-2628,-134,-16112,71,111,62
1774979005.602638,758600.0,-2627,-145,-16153,58,115,42
1774979005.602638,758600.0,-2629,-116,-16134,68,98,56
1774979005.602638,758600.0,-2620,-149,-16134,76,105,73
1774979005.602638,758600.0,-2633,-135,-16136,56,120,53
1774979005.602638,758600.0,-2619,-97,-16150,70,128,56
1774979005.602638,758600.0,-2645,-132,-16125,81,116,50
1774979005.602638,758600.0,-2609,-107,-16150,62,114,66
1774979005.602638,758600.0,-2579,-124,-16119,40,115,53
1774979005.602638,758600.0,-2635,-127,-16120,55,120,69
1774979005.602638,758600.0,-2631,-100,-16111,58,115,53
1774979005.602638,758600.0,-2617,-124,-16112,58,112,40
1774979005.602638,758600.0,-2616,-118,-16152,60,127,47
1774979005.602638,758600.0,-2626,-125,-16148,59,100,55
1774979005.602638,758600.0,-2605,-123,-16135,57,120,61
1774979005.602638,758600.0,-2606,-136,-16154,69,112,49
1774979005.602638,758600.0,-2640,-128,-16144,73,110,66
1774979005.602638,758600.0,-2609,-122,-16142,58,135,70
1774979005.6183739,758800.0,-2591,-125,-16151,71,128,70
1774979005.6183739,758800.0,-2614,-100,-16139,62,114,48
1774979005.6183739,758800.0,-2604,-138,-16153,62,115,36
1774979005.6183739,758800.0,-2587,-101,-16163,69,113,61
1774979005.6183739,758800.0,-2626,-132,-16163,72,126,57
1774979005.6183739,758800.0,-2618,-100,-16158,74,140,69
1774979005.6183739,758800.0,-2618,-129,-16136,64,113,65
1774979005.6183739,758800.0,-2605,-113,-16142,63,118,71
1774979005.6183739,758800.0,-2629,-102,-16131,78,136,60
1774979005.6183739,758800.0,-2619,-132,-16139,69,119,57
1774979005.6183739,758800.0,-2639,-145,-16136,79,121,73
1774979005.6183739,758800.0,-2613,-140,-16132,64,117,52
1774979005.6183739,758800.0,-2626,-113,-16146,47,109,56
1774979005.6183739,758800.0,-2624,-125,-16155,60,117,67
1774979005.6183739,758800.0,-2613,-120,-16145,66,119,44
1774979005.6183739,758800.0,-2598,-124,-16114,60,98,54
1774979005.6183739,758800.0,-2618,-117,-16140,59,105,60
1774979005.6183739,758800.0,-2599,-110,-16149,69,97,58
1774979005.6183739,758800.0,-2641,-114,-16151,48,110,58
1774979005.6183739,758800.0,-2594,-121,-16134,57,106,58
1774979005.6192892,759000.0,-2623,-98,-16130,60,126,42
1774979005.6192892,759000.0,-2611,-127,-16167,74,96,47
1774979005.6192892,759000.0,-2605,-117,-16147,74,119,51
1774979005.6192892,759000.0,-2595,-129,-16153,83,110,75
1774979005.6192892,759000.0,-2596,-114,-16135,62,124,54
1774979005.6192892,759000.0,-2612,-121,-16141,57,115,64
1774979005.6192892,759000.0,-2620,-114,-16141,74,119,79
1774979005.6192892,759000.0,-2630,-113,-16122,74,110,55
1774979005.6192892,759000.0,-2607,-123,-16126,63,107,63
1774979005.6192892,759000.0,-2614,-108,-16163,69,122,55
1774979005.6192892,759000.0,-2628,-140,-16131,72,116,67
1774979005.6192892,759000.0,-2615,-86,-16135,78,112,60
1774979005.6192892,759000.0,-2641,-106,-16140,56,92,66
1774979005.6192892,759000.0,-2615,-120,-16143,59,106,46
1774979005.6192892,759000.0,-2610,-100,-16158,61,109,64
1774979005.6192892,759000.0,-2601,-132,-16138,63,122,56
1774979005.6192892,759000.0,-2616,-121,-16167,57,111,54
1774979005.6192892,759000.0,-2608,-107,-16153,68,113,69
1774979005.6192892,759000.0,-2629,-143,-16139,72,110,56
1774979005.6192892,759000.0,-2616,-138,-16143,81,127,60
1774979005.620022,759200.0,-2595,-124,-16168,54,123,58
1774979005.620022,759200.0,-2601,-140,-16153,60,105,64
1774979005.620022,759200.0,-2614,-124,-16155,85,126,73
1774979005.620022,759200.0,-2618,-109,-16126,63,126,50
1774979005.620022,759200.0,-2609,-112,-16117,63,110,53
1774979005.620022,759200.0,-2594,-120,-16131,65,116,62
1774979005.620022,759200.0,-2610,-96,-16150,75,85,57
1774979005.620022,759200.0,-2617,-121,-16137,68,92,65
1774979005.620022,759200.0,-2633,-120,-16128,68,98,69
1774979005.620022,759200.0,-2606,-119,-16146,62,107,46
1774979005.620022,759200.0,-2616,-118,-16148,66,118,47
1774979005.620022,759200.0,-2626,-128,-16158,53,125,61
1774979005.620022,759200.0,-2614,-110,-16158,54,134,62
1774979005.620022,759200.0,-2633,-119,-16137,76,94,69
1774979005.620022,759200.0,-2614,-122,-16138,84,122,66
1774979005.620022,759200.0,-2649,-104,-16145,75,110,75
1774979005.620022,759200.0,-2629,-120,-16152,63,109,67
1774979005.620022,759200.0,-2613,-130,-16156,57,98,60
1774979005.620022,759200.0,-2608,-100,-16117,62,112,64
1774979005.620022,759200.0,-2619,-132,-16151,78,113,57
1774979005.622582,759400.0,-2615,-132,-16141,83,109,53
