Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z
1774978148.6283672,4600.0,-2619,-28,-16069,32514,-32768,-32768
1774978148.6283672,4600.0,-2589,-45,-16042,32514,-32768,-32768
1774978148.6283672,4600.0,-2575,-63,-16136,32514,-32768,-32768
1774978148.6283672,4600.0,-2626,-73,-16184,69,100,61
1774978148.6283672,4600.0,-2635,-70,-16093,84,105,68
1774978148.6283672,4600.0,-2582,-64,-16060,62,125,66
1774978148.6283672,4600.0,-2627,-77,-16114,73,119,67
1774978148.6283672,4600.0,-2610,-96,-16124,82,102,55
1774978148.6283672,4600.0,-2583,-81,-16291,58,125,75
1774978148.6283672,4600.0,-2586,-69,-16012,61,112,70
1774978148.6283672,4600.0,-2583,-85,-16073,77,113,74
1774978148.6283672,4600.0,-2598,-55,-16270,78,97,34
1774978148.6283672,4600.0,-2593,-71,-16120,74,115,62
1774978148.6283672,4600.0,-2608,-89,-16049,67,101,46
1774978148.6283672,4600.0,-2593,-67,-16138,71,101,49
1774978148.6283672,4600.0,-2626,-66,-16172,53,116,54
1774978148.6283672,4600.0,-2623,-69,-16080,49,89,33
1774978148.6283672,4600.0,-2602,-72,-16067,70,99,52
1774978148.6283672,4600.0,-2616,-48,-16178,62,87,56
1774978148.6283672,4600.0,-2623,-69,-16176,62,96,85
1774978148.629355,4800.0,-2643,-81,-16085,60,108,73
1774978148.629355,4800.0,-2617,-63,-16117,78,123,61
1774978148.629355,4800.0,-2627,-71,-16137,65,115,75
1774978148.629355,4800.0,-2632,-56,-16103,72,101,73
1774978148.629355,4800.0,-2602,-66,-16144,61,95,61
1774978148.629355,4800.0,-2635,-47,-16131,52,114,70
1774978148.629355,4800.0,-2593,-57,-16111,40,95,67
1774978148.629355,4800.0,-2591,-34,-16131,56,92,66
1774978148.629355,4800.0,-2595,-47,-16180,74,112,70
1774978148.629355,4800.0,-2639,-28,-16132,70,98,41
1774978148.629355,4800.0,-2586,-17,-16115,78,97,51
1774978148.629355,4800.0,-2579,-30,-16161,62,95,53
1774978148.629355,4800.0,-2577,-80,-16138,66,140,41
1774978148.629355,4800.0,-2574,-27,-16120,49,111,52
1774978148.629355,4800.0,-2556,-63,-16135,52,102,58
1774978148.629355,4800.0,-2564,-65,-16118,75,126,57
1774978148.629355,4800.0,-2577,-60,-16105,43,88,59
1774978148.629355,4800.0,-2570,-75,-16173,69,108,47
1774978148.629355,4800.0,-2601,-113,-16122,64,124,49
1774978148.629355,4800.0,-2619,-100,-16134,60,89,67
1774978148.6301298,5000.0,-2617,-103,-16153,47,117,65
1774978148.6301298,5000.0,-2626,-115,-16088,48,83,54
1774978148.6301298,5000.0,-2641,-91,-16119,61,88,55
1774978148.6301298,5000.0,-2649,-104,-16162,66,88,71
1774978148.6301298,5000.0,-2671,-83,-16098,75,134,44
1774978148.6301298,5000.0,-2632,-75,-16102,79,89,60
1774978148.6301298,5000.0,-2631,-62,-16148,38,84,54
1774978148.6301298,5000.0,-2636,-46,-16101,43,105,52
1774978148.6301298,5000.0,-2612,-27,-16086,49,125,42
1774978148.6301298,5000.0,-2593,-18,-16145,71,89,71
1774978148.6301298,5000.0,-2598,-7,-16119,39,111,76
1774978148.6301298,5000.0,-2568,-23,-16092,55,111,68
1774978148.6301298,5000.0,-2540,1,-16186,54,99,62
1774978148.6301298,5000.0,-2560,4,-16130,57,113,56
1774978148.6301298,5000.0,-2563,-27,-16100,68,108,51
1774978148.6301298,5000.0,-2595,-22,-16192,61,115,53
