Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z,Effective Timestamp
1744592088.137931,8630.0,-1931,268,-16200,-2,18,5,1744592087.9356887
1744592088.137931,8630.0,-1928,248,-16201,11,-7,-6,1744592087.9456887
1744592088.137931,8630.0,-1907,276,-16181,3,2,-15,1744592087.955689
1744592088.137931,8630.0,-1923,257,-16209,16,4,0,1744592087.965689
1744592088.137931,8630.0,-1944,261,-16202,0,-22,4,1744592087.9756892
1744592088.137931,8630.0,-1907,263,-16203,5,-4,2,1744592087.9856892
1744592088.137931,8630.0,-1920,241,-16178,2,-4,-9,1744592087.9956894
1744592088.137931,8630.0,-1925,259,-16174,11,17,-17,1744592088.0056894
1744592088.137931,8630.0,-1919,253,-16193,-3,-11,-22,1744592088.0156896
1744592089.4514492,8830.0,-1899,266,-16151,0,21,-6,1744592088.0256896
1744592089.4514492,8830.0,-1912,265,-16199,11,15,0,1744592088.0356898
1744592089.4514492,8830.0,-1926,264,-16162,-3,-18,2,1744592088.0456898
1744592089.4514492,8830.0,-1907,254,-16211,-2,1,-17,1744592088.05569
1744592089.4514492,8830.0,-1922,271,-16186,23,12,-7,1744592088.06569
1744592089.4514492,8830.0,-1890,239,-16214,9,-10,-6,1744592088.0756903
1744592089.4514492,8830.0,-1930,243,-16217,12,5,-7,1744592088.0856903
1744592089.4514492,8830.0,-1907,250,-16198,6,-14,9,1744592088.0956905
1744592089.4514492,8830.0,-1924,242,-16197,8,-9,-20,1744592088.1056905
1744592089.4514492,8830.0,-1905,229,-16184,-4,-32,-9,1744592088.1156907
1744592089.4514492,8830.0,-1916,243,-16195,17,8,-9,1744592088.1256907
1744592089.4514492,8830.0,-1916,253,-16192,0,-15,-10,1744592088.135691
1744592089.4514492,8830.0,-1947,256,-16188,3,-6,0,1744592088.145691
1744592089.4514492,8830.0,-1908,237,-16193,-14,0,8,1744592088.1556911
1744592089.4514492,8830.0,-1921,272,-16191,-9,11,-4,1744592088.1656911
1744592089.4514492,8830.0,-1945,240,-16183,22,17,8,1744592088.1756911
1744592089.4514492,8830.0,-1911,277,-16207,-8,-5,-6,1744592088.1856914
1744592089.4514492,8830.0,-1909,243,-16191,25,-6,-9,1744592088.1956913
1744592089.4514492,8830.0,-1918,240,-16207,8,-5,-10,1744592088.2056916
1744592089.4514492,8830.0,-1937,286,-16197,2,-3,11,1744592088.2156916
1744592089.457251,9030.0,-1928,239,-16208,24,3,-8,1744592088.2256918
1744592089.457251,9030.0,-1907,274,-16199,6,-15,-5,1744592088.2356918
1744592089.457251,9030.0,-1902,243,-16199,15,6,8,1744592088.245692
1744592089.457251,9030.0,-1912,253,-16197,-9,-4,-9,1744592088.255692
1744592089.457251,9030.0,-1900,219,-16185,14,19,-16,1744592088.2656922
1744592089.457251,9030.0,-1917,246,-16194,-2,-7,-4,1744592088.2756922
1744592089.457251,9030.0,-1899,253,-16165,8,2,-5,1744592088.2856925
1744592089.457251,9030.0,-1926,254,-16175,8,10,-12,1744592088.2956924
1744592089.457251,9030.0,-1931,268,-16181,6,-13,20,1744592088.3056927
1744592089.457251,9030.0,-1918,257,-16189,0,-13,5,1744592088.3156927
1744592089.457251,9030.0,-1912,273,-16210,18,-12,1,1744592088.325693
1744592089.457251,9030.0,-1894,249,-16197,12,17,-28,1744592088.335693
1744592089.457251,9030.0,-1911,250,-16190,7,9,-10,1744592088.345693
1744592089.457251,9030.0,-1907,279,-16195,19,-9,-16,1744592088.355693
1744592089.457251,9030.0,-1900,238,-16206,-15,1,-19,1744592088.3656933
1744592089.457251,9030.0,-1905,242,-16190,-14,-4,9,1744592088.3756933
1744592089.457251,9030.0,-1910,246,-16194,10,-2,-10,1744592088.3856936
1744592089.457251,9030.0,-1926,262,-16205,-11,5,0,1744592088.3956935
1744592089.457251,9030.0,-1926,259,-16184,24,1,0,1744592088.4056935
1744592089.457251,9030.0,-1896,267,-16191,26,-3,-17,1744592088.4156938
1744592089.465693,9230.0,-1939,251,-16190,-7,14,-7,1744592088.4256938
1744592089.465693,9230.0,-1934,250,-16218,10,2,-21,1744592088.435694
1744592089.465693,9230.0,-1915,250,-16202,-4,-8,-5,1744592088.445694
1744592089.465693,9230.0,-1914,270,-16188,11,-6,-4,1744592088.4556942
1744592089.465693,9230.0,-1902,271,-16175,-14,1,-13,1744592088.4656942
1744592089.465693,9230.0,-1918,246,-16192,12,5,-9,1744592088.4756944
1744592089.465693,9230.0,-1932,263,-16203,22,6,-1,1744592088.4856944
1744592089.465693,9230.0,-1889,241,-16200,13,19,-21,1744592088.4956946
1744592089.465693,9230.0,-1894,244,-16182,-3,-21,-11,1744592088.5056946
1744592089.465693,9230.0,-1922,242,-16181,19,-11,10,1744592088.5156949
1744592089.465693,9230.0,-1904,234,-16205,6,4,-9,1744592088.5256948
1744592089.465693,9230.0,-1904,255,-16189,15,-8,-7,1744592088.535695
1744592089.465693,9230.0,-1915,264,-16186,3,-12,-8,1744592088.545695
1744592089.465693,9230.0,-1925,250,-16193,39,-15,6,1744592088.5556953
1744592089.465693,9230.0,-1909,263,-16181,-5,-29,4,1744592088.5656953
1744592089.465693,9230.0,-1896,238,-16203,5,17,-7,1744592088.5756955
1744592089.465693,9230.0,-1925,258,-16162,8,-21,-5,1744592088.5856955
1744592089.465693,9230.0,-1883,253,-16193,5,-2,-8,1744592088.5956957
1744592089.465693,9230.0,-1899,251,-16200,9,-9,11,1744592088.6056957
1744592089.465693,9230.0,-1896,244,-16195,-3,-3,-1,1744592088.615696
1744592089.4714088,9430.0,-1914,250,-16217,-3,0,-3,1744592088.625696
1744592089.4714088,9430.0,-1915,251,-16203,3,-5,3,1744592088.635696
1744592089.4714088,9430.0,-1902,276,-16211,29,2,-6,1744592088.6456962
1744592089.4714088,9430.0,-1925,273,-16185,2,-13,-15,1744592088.6556962
1744592089.4714088,9430.0,-1920,271,-16204,-4,19,-3,1744592088.6656964
1744592089.4714088,9430.0,-1925,272,-16161,23,2,-1,1744592088.6756964
1744592089.4714088,9430.0,-1899,248,-16210,13,3,7,1744592088.6856966
1744592089.4714088,9430.0,-1873,267,-16217,20,7,7,1744592088.6956966
1744592089.4714088,9430.0,-1911,255,-16184,3,8,-8,1744592088.7056968
1744592089.4714088,9430.0,-1912,241,-16207,1,11,-3,1744592088.7156968
1744592089.4714088,9430.0,-1919,240,-16154,12,17,-7,1744592088.725697
1744592089.4714088,9430.0,-1907,258,-16200,9,14,-1,1744592088.735697
1744592089.4714088,9430.0,-1919,240,-16169,9,2,-1,1744592088.7456973
1744592089.4714088,9430.0,-1920,246,-16185,14,20,-3,1744592088.7556973
1744592089.4714088,9430.0,-1912,254,-16192,18,-2,-3,1744592088.7656975
1744592089.4714088,9430.0,-1897,254,-16216,11,13,-16,1744592088.7756975
1744592089.4714088,9430.0,-1916,258,-16196,14,-2,-23,1744592088.7856977
1744592089.4714088,9430.0,-1916,268,-16217,-11,2,-14,1744592088.7956977
1744592089.4714088,9430.0,-1925,211,-16189,10,-8,-1,1744592088.805698
1744592089.4714088,9430.0,-1925,246,-16209,17,3,0,1744592088.815698
1744592089.478344,9630.0,-1928,248,-16163,2,-11,6,1744592088.8256981
1744592089.478344,9630.0,-1894,259,-16215,24,13,13,1744592088.8356981
1744592089.478344,9630.0,-1903,248,-16239,-6,-2,3,1744592088.8456984
1744592089.478344,9630.0,-1899,248,-16196,11,-19,-9,1744592088.8556983
1744592089.478344,9630.0,-1924,246,-16209,3,-4,-13,1744592088.8656983
1744592089.478344,9630.0,-1910,232,-16190,16,-5,-3,1744592088.8756986
1744592089.478344,9630.0,-1909,275,-16179,13,-3,12,1744592088.8856986
1744592089.478344,9630.0,-1896,248,-16169,22,12,15,1744592088.8956988
1744592089.478344,9630.0,-1924,241,-16179,12,-13,-11,1744592088.9056988
1744592089.478344,9630.0,-1931,256,-16163,-7,5,-9,1744592088.915699
1744592089.478344,9630.0,-1908,247,-16237,2,9,-17,1744592088.925699
1744592089.478344,9630.0,-1911,258,-16188,8,8,-4,1744592088.9356992
1744592089.478344,9630.0,-1921,248,-16187,10,-4,12,1744592088.9456992
1744592089.478344,9630.0,-1922,245,-16226,0,-11,-17,1744592088.9556994
1744592089.478344,9630.0,-1922,255,-16197,-16,-1,0,1744592088.9656994
1744592089.478344,9630.0,-1882,231,-16184,13,-1,-11,1744592088.9756997
1744592089.478344,9630.0,-1909,258,-16216,-9,-10,-16,1744592088.9856997
1744592089.478344,9630.0,-1937,260,-16205,-8,3,-8,1744592088.9957
1744592089.478344,9630.0,-1936,246,-16193,14,-5,6,1744592089.0056999
1744592089.478344,9630.0,-1920,252,-16172,2,-25,-11,1744592089.0157
1744592089.484833,9830.0,-1930,273,-16196,-14,-8,3,1744592089.0257
1744592089.484833,9830.0,-1919,253,-16202,22,0,-2,1744592089.0357003
1744592089.484833,9830.0,-1907,238,-16201,34,17,4,1744592089.0457003
1744592089.484833,9830.0,-1901,250,-16174,8,-4,-4,1744592089.0557005
1744592089.484833,9830.0,-1911,235,-16207,6,15,-18,1744592089.0657005
1744592089.484833,9830.0,-1926,248,-16206,7,0,-4,1744592089.0757008
1744592089.484833,9830.0,-1919,264,-16190,4,20,1,1744592089.0857008
1744592089.484833,9830.0,-1896,271,-16209,-3,-13,21,1744592089.095701
1744592089.484833,9830.0,-1929,242,-16208,18,14,-4,1744592089.105701
1744592089.484833,9830.0,-1921,258,-16186,1,6,2,1744592089.115701
1744592089.484833,9830.0,-1917,244,-16207,-4,3,8,1744592089.1257012
1744592089.484833,9830.0,-1888,260,-16186,19,-1,-17,1744592089.1357012
1744592089.484833,9830.0,-1915,232,-16187,8,7,13,1744592089.1457014
