Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z,Effective Timestamp
1744602784.4179032,8090.0,-1894,368,-16185,1,15,8,1744602784.2389355
1744602784.4179032,8090.0,-1902,379,-16193,-6,0,1,1744602784.2489357
1744602784.4179032,8090.0,-1868,402,-16178,7,-7,2,1744602784.258936
1744602784.4179032,8090.0,-1899,400,-16213,-7,22,-10,1744602784.2689362
1744602784.4179032,8090.0,-1873,386,-16191,-6,-11,-1,1744602784.2789361
1744602784.4179032,8090.0,-1892,376,-16144,-14,25,-1,1744602784.2889364
1744602784.4179032,8090.0,-1894,384,-16187,-8,-10,-4,1744602784.2989366
1744602784.4179032,8090.0,-1879,416,-16180,-18,12,-3,1744602784.3089368
1744602784.4179032,8090.0,-1893,405,-16233,16,14,-8,1744602784.318937
1744602785.756368,8290.0,-1886,399,-16188,2,-2,-20,1744602784.3289373
1744602785.756368,8290.0,-1889,421,-16181,10,22,-4,1744602784.3389373
1744602785.756368,8290.0,-1868,369,-16189,-22,-15,10,1744602784.3489375
1744602785.756368,8290.0,-1839,373,-16170,-4,30,1,1744602784.3589377
1744602785.756368,8290.0,-1883,394,-16178,0,-20,-4,1744602784.368938
1744602785.756368,8290.0,-1872,387,-16166,-9,9,-7,1744602784.3789382
1744602785.756368,8290.0,-1896,405,-16194,-11,16,-9,1744602784.3889384
1744602785.756368,8290.0,-1880,382,-16163,7,6,-5,1744602784.3989387
1744602785.756368,8290.0,-1906,390,-16213,10,11,3,1744602784.4089386
1744602785.756368,8290.0,-1901,385,-16206,7,6,-14,1744602784.4189389
1744602785.756368,8290.0,-1877,386,-16186,10,9,-1,1744602784.428939
1744602785.756368,8290.0,-1880,394,-16200,2,13,-3,1744602784.4389393
1744602785.756368,8290.0,-1867,375,-16172,-7,-2,-2,1744602784.4489396
1744602785.756368,8290.0,-1888,383,-16226,11,5,-1,1744602784.4589398
1744602785.756368,8290.0,-1883,382,-16164,-12,-9,1,1744602784.46894
1744602785.756368,8290.0,-1896,394,-16205,-4,18,-4,1744602784.47894
1744602785.756368,8290.0,-1884,405,-16173,-9,5,-9,1744602784.4889402
1744602785.756368,8290.0,-1862,390,-16182,-2,10,-17,1744602784.4989405
1744602785.756368,8290.0,-1898,390,-16195,19,21,-31,1744602784.5089407
1744602785.756368,8290.0,-1900,393,-16193,3,-15,16,1744602784.518941
1744602785.762403,8490.0,-1867,366,-16194,-5,11,6,1744602784.5289412
1744602785.762403,8490.0,-1877,395,-16189,-6,7,-14,1744602784.5389411
1744602785.762403,8490.0,-1862,383,-16203,11,1,-1,1744602784.5489414
1744602785.762403,8490.0,-1870,406,-16182,12,26,-12,1744602784.5589416
1744602785.762403,8490.0,-1885,392,-16198,-8,-6,9,1744602784.5689418
1744602785.762403,8490.0,-1860,393,-16165,23,29,13,1744602784.578942
1744602785.762403,8490.0,-1905,397,-16181,-6,20,-8,1744602784.5889423
1744602785.762403,8490.0,-1886,372,-16189,8,1,-12,1744602784.5989425
1744602785.762403,8490.0,-1866,384,-16166,-3,12,2,1744602784.6089425
1744602785.762403,8490.0,-1856,381,-16196,0,2,1,1744602784.6189427
1744602785.762403,8490.0,-1889,383,-16206,1,13,-9,1744602784.628943
1744602785.762403,8490.0,-1900,401,-16183,-20,0,3,1744602784.6389432
1744602785.762403,8490.0,-1845,390,-16215,-16,13,3,1744602784.6489434
1744602785.762403,8490.0,-1885,404,-16172,0,1,4,1744602784.6589437
1744602785.762403,8490.0,-1886,392,-16175,2,3,-15,1744602784.668944
1744602785.762403,8490.0,-1912,389,-16181,-1,28,-4,1744602784.6789439
1744602785.762403,8490.0,-1895,396,-16187,5,-8,9,1744602784.688944
1744602785.762403,8490.0,-1902,377,-16209,12,6,4,1744602784.6989443
1744602785.762403,8490.0,-1893,394,-16179,5,17,-15,1744602784.7089446
1744602785.762403,8490.0,-1845,381,-16176,-14,-11,-29,1744602784.7189448
1744602785.7686489,8690.0,-1895,377,-16192,8,9,3,1744602784.728945
1744602785.7686489,8690.0,-1894,382,-16203,-29,-14,4,1744602784.738945
1744602785.7686489,8690.0,-1869,370,-16189,-9,-1,-6,1744602784.7489452
1744602785.7686489,8690.0,-1892,393,-16214,-16,-9,-18,1744602784.7589455
1744602785.7686489,8690.0,-1857,375,-16172,3,-15,15,1744602784.7689457
1744602785.7686489,8690.0,-1899,387,-16168,-15,8,-5,1744602784.778946
1744602785.7686489,8690.0,-1855,390,-16186,-4,-24,10,1744602784.7889462
1744602785.7686489,8690.0,-1871,414,-16175,5,-1,9,1744602784.7989464
1744602785.7686489,8690.0,-1891,377,-16186,-9,17,-10,1744602784.8089464
1744602785.7686489,8690.0,-1852,383,-16195,-6,17,-1,1744602784.8189466
1744602785.7686489,8690.0,-1896,400,-16174,-2,11,-6,1744602784.8289468
1744602785.7686489,8690.0,-1884,383,-16173,-17,-23,-16,1744602784.838947
1744602785.7686489,8690.0,-1877,394,-16182,11,3,-17,1744602784.8489473
1744602785.7686489,8690.0,-1899,407,-16186,-16,-14,-18,1744602784.8589475
1744602785.7686489,8690.0,-1881,379,-16176,14,-2,-8,1744602784.8689477
1744602785.7686489,8690.0,-1882,405,-16179,5,17,-9,1744602784.8789477
1744602785.7686489,8690.0,-1836,378,-16180,-15,-15,-10,1744602784.888948
1744602785.7686489,8690.0,-1885,375,-16175,6,24,24,1744602784.8989482
1744602785.7686489,8690.0,-1897,397,-16175,-11,-15,-30,1744602784.9089484
1744602785.7686489,8690.0,-1865,404,-16190,3,28,-10,1744602784.9189487
1744602785.775308,8890.0,-1882,375,-16210,16,5,-17,1744602784.9289489
1744602785.775308,8890.0,-1871,374,-16171,-7,-4,-11,1744602784.9389489
1744602785.775308,8890.0,-1882,399,-16200,-5,10,-7,1744602784.948949
1744602785.775308,8890.0,-1881,398,-16197,-18,-11,-12,1744602784.9589493
1744602785.775308,8890.0,-1876,389,-16184,3,12,3,1744602784.9689496
1744602785.775308,8890.0,-1884,394,-16184,-21,-4,-14,1744602784.9789498
1744602785.775308,8890.0,-1864,366,-16178,0,24,2,1744602784.98895
1744602785.775308,8890.0,-1900,391,-16180,-7,9,1,1744602784.9989502
1744602785.775308,8890.0,-1885,394,-16202,-4,-13,-9,1744602785.0089502
1744602785.775308,8890.0,-1861,380,-16186,9,-1,-8,1744602785.0189505
1744602785.775308,8890.0,-1900,407,-16186,-14,-12,6,1744602785.0289507
1744602785.775308,8890.0,-1872,390,-16170,10,15,-13,1744602785.038951
1744602785.775308,8890.0,-1920,385,-16173,-3,-4,-3,1744602785.0489511
1744602785.775308,8890.0,-1876,385,-16179,-2,3,2,1744602785.0589514
1744602785.775308,8890.0,-1880,405,-16197,17,14,7,1744602785.0689516
1744602785.775308,8890.0,-1858,392,-16224,-5,-16,4,1744602785.0789516
1744602785.775308,8890.0,-1862,365,-16188,16,17,-1,1744602785.0889518
1744602785.775308,8890.0,-1894,401,-16169,-21,6,-14,1744602785.098952
1744602785.775308,8890.0,-1865,373,-16168,-1,1,-2,1744602785.1089523
1744602785.775308,8890.0,-1896,393,-16196,-2,29,-3,1744602785.1189525
1744602785.780504,9090.0,-1877,393,-16186,-1,8,7,1744602785.1289527
1744602785.780504,9090.0,-1895,372,-16199,-7,12,-2,1744602785.1389527
1744602785.780504,9090.0,-1894,406,-16217,-16,5,-13,1744602785.148953
1744602785.780504,9090.0,-1853,379,-16183,-9,-4,-3,1744602785.1589532
1744602785.780504,9090.0,-1899,400,-16208,-14,-3,5,1744602785.1689534
1744602785.780504,9090.0,-1873,402,-16188,-1,11,-18,1744602785.1789536
1744602785.780504,9090.0,-1885,411,-16171,18,18,-21,1744602785.1889539
1744602785.780504,9090.0,-1879,397,-16156,-17,-3,8,1744602785.198954
1744602785.780504,9090.0,-1854,358,-16213,3,24,-5,1744602785.208954
1744602785.780504,9090.0,-1873,411,-16209,4,-10,4,1744602785.2189543
1744602785.780504,9090.0,-1882,401,-16194,-8,-10,-5,1744602785.2289546
1744602785.780504,9090.0,-1875,385,-16182,0,10,-2,1744602785.2389548
1744602785.780504,9090.0,-1847,396,-16202,-27,16,-20,1744602785.248955
1744602785.780504,9090.0,-1903,380,-16195,-3,2,14,1744602785.2589552
1744602785.780504,9090.0,-1895,382,-16203,-5,31,1,1744602785.2689555
1744602785.780504,9090.0,-1862,371,-16189,-9,19,1,1744602785.2789555
1744602785.780504,9090.0,-1874,397,-16169,5,19,-19,1744602785.2889557
1744602785.780504,9090.0,-1856,389,-16195,-18,-7,-4,1744602785.298956
1744602785.780504,9090.0,-1884,385,-16201,-3,21,3,1744602785.3089561
1744602785.780504,9090.0,-1881,403,-16189,-14,-4,0,1744602785.3189564
1744602785.786322,9290.0,-1876,391,-16199,-18,21,-13,1744602785.3289566
1744602785.786322,9290.0,-1889,397,-16195,10,8,4,1744602785.3389566
1744602785.786322,9290.0,-1863,400,-16180,-24,6,-29,1744602785.3489568
1744602785.786322,9290.0,-1885,392,-16211,-2,3,-7,1744602785.358957
1744602785.786322,9290.0,-1892,384,-16176,10,-10,-1,1744602785.3689573
1744602785.786322,9290.0,-1875,396,-16171,10,8,10,1744602785.3789575
1744602785.786322,9290.0,-1895,395,-16138,-13,22,-6,1744602785.3889577
1744602785.786322,9290.0,-1902,390,-16080,5,45,-4,1744602785.398958
1744602785.786322,9290.0,-1891,377,-16228,38,121,-11,1744602785.408958
1744602785.786322,9290.0,-1848,411,-16466,-13,-21,-11,1744602785.4189582
1744602785.786322,9290.0,-1871,375,-16127,35,-22,-3,1744602785.4289584
1744602785.786322,9290.0,-1890,401,-16099,-25,14,-22,1744602785.4389586
1744602785.786322,9290.0,-1837,366,-16249,7,42,-20,1744602785.4489589
1744602785.786322,9290.0,-1892,391,-16154,-15,-47,-1,1744602785.458959
1744602785.786322,9290.0,-1870,381,-16191,-15,23,-33,1744602785.4689593
1744602785.786322,9290.0,-1893,420,-16232,23,20,0,1744602785.4789593
1744602785.786322,9290.0,-1865,396,-16135,-14,-33,2,1744602785.4889596
1744602785.786322,9290.0,-1874,373,-16163,19,51,-4,1744602785.4989598
1744602785.786322,9290.0,-1906,382,-16215,-11,-26,6,1744602785.50896
1744602785.786322,9290.0,-1870,389,-16149,18,23,9,1744602785.5189602
1744602785.815282,9490.0,-1898,424,-16179,7,47,-13,1744602785.5289605
1744602785.815282,9490.0,-1867,375,-16201,-16,3,-13,1744602785.5389605
1744602785.815282,9490.0,-1870,392,-16196,0,23,5,1744602785.5489607
1744602785.815282,9490.0,-1892,391,-16180,11,-9,-24,1744602785.558961
1744602785.815282,9490.0,-1851,377,-16191,-9,57,-1,1744602785.5689611
1744602785.815282,9490.0,-1879,405,-16187,-3,14,-26,1744602785.5789614
1744602785.815282,9490.0,-1875,396,-16178,-16,20,-9,1744602785.5889616
1744602785.815282,9490.0,-1882,392,-16231,14,32,-1,1744602785.5989618
1744602785.815282,9490.0,-1884,408,-16153,-9,-4,-10,1744602785.6089618
1744602785.815282,9490.0,-1870,386,-16194,13,39,-11,1744602785.618962
1744602785.815282,9490.0,-1918,388,-16214,-11,4,8,1744602785.6289623
1744602785.815282,9490.0,-1873,376,-16188,-8,7,1,1744602785.6389625
1744602785.815282,9490.0,-1888,415,-16160,1,17,8,1744602785.6489627
1744602785.815282,9490.0,-1880,399,-16171,-17,19,-23,1744602785.658963
1744602785.815282,9490.0,-1866,388,-16176,0,10,-9,1744602785.6689632
1744602785.815282,9490.0,-1896,399,-16152,4,-2,-20,1744602785.6789632
1744602785.815282,9490.0,-1854,366,-16188,2,23,-2,1744602785.6889634
1744602785.815282,9490.0,-1873,404,-16185,10,23,-10,1744602785.6989636
1744602785.815282,9490.0,-1857,375,-16195,-10,16,0,1744602785.7089639
1744602785.815282,9490.0,-1883,400,-16206,0,8,-4,1744602785.718964
1744602787.176645,9690.0,-1868,387,-16165,17,12,-2,1744602785.7289643
1744602787.176645,9690.0,-1888,372,-16183,-5,12,-13,1744602785.7389643
1744602787.176645,9690.0,-1852,369,-16240,-12,17,-3,1744602785.7489645
1744602787.176645,9690.0,-1866,374,-16205,-2,-15,-24,1744602785.7589648
1744602787.176645,9690.0,-1861,380,-16194,-8,20,-13,1744602785.768965
1744602787.176645,9690.0,-1843,393,-16209,-8,-43,-11,1744602785.7789652
1744602787.176645,9690.0,-1876,390,-16163,3,12,3,1744602785.7889655
1744602787.176645,9690.0,-1883,388,-16198,-7,-15,-16,1744602785.7989657
1744602787.176645,9690.0,-1870,395,-16207,-8,16,-12,1744602785.8089657
1744602787.176645,9690.0,-1887,399,-16155,-7,27,-11,1744602785.818966
