Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z,Effective Timestamp
1744604695.427266,676860.0,-2413.0,-55.0,-16196.0,55.0,132.0,57.0,1744604694.0499516
1744604695.427266,676860.0,-2491.9228515625,-38.0166015625,-16172.0234375,60.994140625,108.0234375,65.9912109375,1744604694.0599515
1744604695.427266,676860.0,-2528.927734375,-53.96875,-16154.03515625,64.9921875,117.98046875,64.00390625,1744604694.0699515
1744604695.427266,676860.0,-2533.9853515625,-59.982421875,-16127.0791015625,41.0703125,125.9765625,71.9765625,1744604694.0799515
1744604695.427266,676860.0,-2541.96875,-89.8828125,-16141.94140625,50.9609375,125.00390625,72.99609375,1744604694.0899515
1744604695.427266,676860.0,-2473.3369140625,-80.048828125,-16166.8779296875,75.8779296875,110.0732421875,71.009765625,1744604694.0999515
1744604695.427266,676860.0,-2433.234375,-65.087890625,-16192.84765625,79.9765625,122.923828125,51.1171875,1744604694.1099515
1744604695.427266,676860.0,-2460.80859375,-59.041015625,-16244.64453125,52.19140625,133.9248046875,72.849609375,1744604694.1199515
1744604695.427266,676860.0,-2416.3515625,-65.9453125,-16195.390625,52.9921875,132.015625,66.0546875,1744604694.1299515
1744604695.427266,676860.0,-2462.5869140625,-69.96484375,-16172.2021484375,57.9560546875,101.2724609375,70.9560546875,1744604694.1399515
1744604695.427266,676860.0,-2498.6484375,-73.9609375,-16167.048828125,50.078125,118.82421875,62.087890625,1744604694.1499515
1744604695.427266,676860.0,-2519.7744140625,-95.763671875,-16175.9033203125,50.0,101.193359375,42.21484375,1744604694.1599514
1744604695.427266,676860.0,-2523.953125,-63.38671875,-16132.515625,51.9765625,116.8125,62.75390625,1744604694.1699514
1744604695.427266,676860.0,-2514.126953125,-68.923828125,-16174.4541015625,62.8603515625,108.1142578125,65.9619140625,1744604694.1799514
1744604695.427266,676860.0,-2480.46484375,-80.8359375,-16159.21875,48.205078125,112.931640625,68.958984375,1744604694.1899514
1744604695.427266,676860.0,-2449.4541015625,-75.087890625,-16163.9267578125,55.8828125,110.0439453125,52.2490234375,1744604694.1999514
1744604695.427266,676860.0,-2424.390625,-63.1875,-16192.546875,51.078125,110.0,53.96875,1744604694.2099514
1744604695.427266,676860.0,-2428.9169921875,-58.0830078125,-16195.9501953125,72.634765625,116.8837890625,71.701171875,1744604694.2199514
1744604695.427266,676860.0,-2485.98046875,-82.560546875,-16180.28125,61.2109375,111.10546875,66.10546875,1744604694.2299514
1744604695.427266,676860.0,-2493.8701171875,-110.48046875,-16175.0927734375,59.037109375,111.0,61.0927734375,1744604694.2399514
1744604695.4351943,677056.09375,-2494.0,-91.390625,-16173.0390625,68.8046875,98.25390625,75.70703125,1744604694.2499514
1744604695.435352,677060.0,-2479.3076171875,-66.5126953125,-16162.2255859375,57.24609375,93.1025390625,67.1845703125,1744604694.2599514
1744604695.435352,677060.0,-2512.26953125,-61.107421875,-16162.0,67.763671875,112.5703125,74.828125,1744604694.2699513
1744604695.435352,677060.0,-2473.8984375,-61.0,-16157.1123046875,67.0224609375,104.2021484375,60.3369140625,1744604694.2799513
1744604695.435352,677060.0,-2441.75,-59.046875,-16215.59375,64.0703125,88.375,85.390625,1744604694.2899513
1744604695.435352,677060.0,-2433.1953125,-75.5849609375,-16185.78125,74.7314453125,102.6337890625,75.2685546875,1744604694.2999513
1744604695.435352,677060.0,-2445.669921875,-66.25390625,-16175.25390625,61.35546875,102.025390625,68.177734375,1744604694.3099513
1744604695.435352,677060.0,-2477.15625,-85.47265625,-16168.1845703125,64.89453125,80.580078125,65.0791015625,1744604694.3199513
1744604695.435352,677060.0,-2501.34375,-91.8359375,-16173.8359375,64.02734375,88.75390625,54.30078125,1744604694.3299513
1744604695.435352,677060.0,-2489.3681640625,-96.8583984375,-16156.509765625,54.283203125,110.376953125,68.5751953125,1744604694.3399513
1744604695.435352,677060.0,-2489.0,-70.791015625,-16177.35546875,63.70703125,125.560546875,58.322265625,1744604694.3499513
1744604695.435352,677060.0,-2488.0302734375,-44.787109375,-16184.7880859375,65.939453125,87.2109375,74.4853515625,1744604694.3599513
1744604695.435352,677060.0,-2475.40625,-44.96875,-16217.9375,68.90625,87.9375,60.46875,1744604694.3699512
1744604695.435352,677060.0,-2448.8701171875,-57.5810546875,-16155.126953125,51.580078125,88.9677734375,82.2587890625,1744604694.3799512
1744604695.435352,677060.0,-2445.099609375,-76.369140625,-16175.236328125,54.8671875,97.701171875,67.53125,1744604694.3899512
