Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z,Effective Timestamp
1744597665.671864,8580.0,-1711,520,-16207,-20,19,-9,1744597665.5121489
1744597665.671864,8580.0,-1776,335,-16164,-56,4,-18,1744597665.5221488
1744597665.671864,8580.0,-1784,394,-16195,106,-3,-6,1744597665.532149
1744597665.671864,8580.0,-1701,449,-16259,-50,48,-7,1744597665.542149
1744597665.671864,8580.0,-1796,302,-16175,7,-32,-2,1744597665.5521493
1744597665.671864,8580.0,-1771,421,-16188,32,3,-20,1744597665.5621493
1744597665.671864,8580.0,-1743,395,-16210,-48,32,-9,1744597665.5721495
1744597665.671864,8580.0,-1786,365,-16202,26,-8,-19,1744597665.5821495
1744597665.671864,8580.0,-1750,445,-16191,18,41,-15,1744597665.5921497
1744597667.033758,8780.0,-1775,396,-16212,-16,-24,-15,1744597665.6021497
1744597667.033758,8780.0,-1786,390,-16174,23,7,10,1744597665.61215
1744597667.033758,8780.0,-1754,396,-16198,-16,8,0,1744597665.62215
1744597667.033758,8780.0,-1786,384,-16171,13,6,-6,1744597665.6321502
1744597667.033758,8780.0,-1753,410,-16216,10,6,15,1744597665.6421502
1744597667.033758,8780.0,-1760,390,-16188,-2,-25,-24,1744597665.6521504
1744597667.033758,8780.0,-1752,399,-16179,14,29,-1,1744597665.6621504
1744597667.033758,8780.0,-1760,376,-16238,-3,-10,-19,1744597665.6721506
1744597667.033758,8780.0,-1780,413,-16218,1,14,-5,1744597665.6821506
1744597667.033758,8780.0,-1753,395,-16177,5,7,-1,1744597665.6921508
1744597667.033758,8780.0,-1758,389,-16217,-19,-6,-21,1744597665.7021508
1744597667.033758,8780.0,-1778,366,-16198,2,22,-15,1744597665.712151
1744597667.033758,8780.0,-1787,402,-16205,-12,9,-15,1744597665.722151
1744597667.033758,8780.0,-1784,390,-16217,-13,-6,-8,1744597665.7321513
1744597667.033758,8780.0,-1772,381,-16190,13,21,17,1744597665.7421513
1744597667.033758,8780.0,-1779,397,-16203,-14,12,-4,1744597665.7521513
1744597667.033758,8780.0,-1759,369,-16193,4,2,-16,1744597665.7621515
1744597667.033758,8780.0,-1779,392,-16203,0,6,1,1744597665.7721515
1744597667.033758,8780.0,-1754,392,-16217,8,-7,-1,1744597665.7821517
1744597667.033758,8780.0,-1759,417,-16192,-11,-17,-11,1744597665.7921517
1744597667.04413,8980.0,-1772,401,-16224,1,6,-16,1744597665.802152
1744597667.04413,8980.0,-1770,376,-16160,11,34,-20,1744597665.812152
1744597667.04413,8980.0,-1770,384,-16197,-2,0,-8,1744597665.8221521
1744597667.04413,8980.0,-1751,391,-16219,-3,13,-10,1744597665.8321521
1744597667.04413,8980.0,-1760,379,-16210,-9,-11,-20,1744597665.8421524
1744597667.04413,8980.0,-1766,370,-16191,5,16,-8,1744597665.8521523
1744597667.04413,8980.0,-1755,362,-16186,5,17,-4,1744597665.8621526
1744597667.04413,8980.0,-1749,395,-16214,10,2,-4,1744597665.8721526
1744597667.04413,8980.0,-1760,390,-16216,15,-15,-16,1744597665.8821528
1744597667.04413,8980.0,-1755,397,-16214,15,-1,-17,1744597665.8921528
1744597667.04413,8980.0,-1769,402,-16186,9,-6,-16,1744597665.902153
1744597667.04413,8980.0,-1782,396,-16182,-5,11,-12,1744597665.912153
1744597667.04413,8980.0,-1762,393,-16217,0,23,-3,1744597665.9221532
1744597667.04413,8980.0,-1776,389,-16214,-3,-6,-17,1744597665.9321532
1744597667.04413,8980.0,-1763,398,-16194,6,11,-14,1744597665.9421535
1744597667.04413,8980.0,-1766,397,-16207,13,-4,-17,1744597665.9521534
1744597667.04413,8980.0,-1739,369,-16228,-3,5,-15,1744597665.9621537
1744597667.04413,8980.0,-1782,371,-16195,14,29,-22,1744597665.9721537
1744597667.04413,8980.0,-1766,384,-16192,-3,-17,-16,1744597665.9821537
1744597667.04413,8980.0,-1754,390,-16206,1,14,-9,1744597665.992154
1744597667.053458,9180.0,-1750,385,-16205,-9,1,-15,1744597666.0021539
1744597667.053458,9180.0,-1773,397,-16207,7,14,-7,1744597666.012154
1744597667.053458,9180.0,-1774,414,-16226,-16,-1,-11,1744597666.022154
1744597667.053458,9180.0,-1766,400,-16192,15,-5,-9,1744597666.0321543
1744597667.053458,9180.0,-1772,391,-16186,1,-11,4,1744597666.0421543
1744597667.053458,9180.0,-1772,394,-16188,-2,0,13,1744597666.0521545
1744597667.053458,9180.0,-1740,390,-16217,11,10,-28,1744597666.0621545
1744597667.053458,9180.0,-1759,390,-16186,1,30,-1,1744597666.0721548
1744597667.053458,9180.0,-1762,377,-16198,12,11,2,1744597666.0821548
1744597667.053458,9180.0,-1777,363,-16205,2,-22,-19,1744597666.092155
1744597667.053458,9180.0,-1765,401,-16219,-2,-5,-4,1744597666.102155
1744597667.053458,9180.0,-1772,384,-16189,-1,6,-10,1744597666.1121552
1744597667.053458,9180.0,-1751,413,-16173,15,17,-11,1744597666.1221552
1744597667.053458,9180.0,-1766,404,-16221,-3,-3,2,1744597666.1321554
1744597667.053458,9180.0,-1766,378,-16161,2,11,-4,1744597666.1421554
1744597667.053458,9180.0,-1747,388,-16221,28,13,-6,1744597666.1521556
1744597667.053458,9180.0,-1759,406,-16215,-27,3,-5,1744597666.1621556
1744597667.053458,9180.0,-1764,381,-16210,-3,6,-12,1744597666.1721559
1744597667.053458,9180.0,-1768,371,-16195,-5,5,-36,1744597666.1821558
1744597667.053458,9180.0,-1765,388,-16200,4,2,-23,1744597666.192156
1744597667.061149,9380.0,-1758,378,-16211,2,-8,-22,1744597666.202156
1744597667.061149,9380.0,-1772,390,-16184,14,12,-2,1744597666.212156
1744597667.061149,9380.0,-1779,402,-16169,9,-2,4,1744597666.2221563
1744597667.061149,9380.0,-1777,403,-16237,20,11,-12,1744597666.2321563
1744597667.061149,9380.0,-1770,401,-16215,-7,17,-5,1744597666.2421565
1744597667.061149,9380.0,-1764,390,-16172,22,8,-14,1744597666.2521565
1744597667.061149,9380.0,-1768,391,-16213,9,14,1,1744597666.2621567
1744597667.061149,9380.0,-1777,393,-16200,0,8,-19,1744597666.2721567
1744597667.061149,9380.0,-1771,371,-16224,-1,21,-2,1744597666.282157
1744597667.061149,9380.0,-1755,384,-16222,-9,4,-2,1744597666.292157
1744597667.061149,9380.0,-1757,393,-16219,-7,-5,11,1744597666.3021572
1744597667.061149,9380.0,-1783,389,-16221,6,6,-6,1744597666.3121572
1744597667.061149,9380.0,-1762,386,-16215,0,14,-3,1744597666.3221574
1744597667.061149,9380.0,-1763,393,-16203,-5,13,-11,1744597666.3321574
1744597667.061149,9380.0,-1773,394,-16216,8,17,-4,1744597666.3421576
1744597667.061149,9380.0,-1753,380,-16206,9,17,-3,1744597666.3521576
1744597667.061149,9380.0,-1754,385,-16221,9,-11,-24,1744597666.3621578
1744597667.061149,9380.0,-1766,392,-16198,-10,-2,13,1744597666.3721578
1744597667.061149,9380.0,-1764,399,-16201,17,10,4,1744597666.382158
1744597667.061149,9380.0,-1782,403,-16202,-2,-1,-23,1744597666.392158
1744597667.0693882,9580.0,-1764,388,-16204,2,19,12,1744597666.4021583
1744597667.0693882,9580.0,-1773,394,-16190,-5,1,-11,1744597666.4121583
1744597667.0693882,9580.0,-1772,372,-16196,12,8,-25,1744597666.4221585
1744597667.0693882,9580.0,-1760,387,-16218,6,20,0,1744597666.4321585
1744597667.0693882,9580.0,-1772,401,-16196,0,14,-8,1744597666.4421585
1744597667.0693882,9580.0,-1763,392,-16213,7,-1,-9,1744597666.4521587
1744597667.0693882,9580.0,-1784,394,-16223,10,-20,-6,1744597666.4621587
1744597667.0693882,9580.0,-1761,387,-16194,3,-7,-19,1744597666.472159
1744597667.0693882,9580.0,-1770,373,-16208,12,-13,14,1744597666.482159
1744597667.0693882,9580.0,-1784,387,-16203,10,16,1,1744597666.4921591
1744597667.0693882,9580.0,-1769,386,-16176,9,11,6,1744597666.502159
1744597667.0693882,9580.0,-1766,386,-16210,17,-10,-9,1744597666.5121593
1744597667.0693882,9580.0,-1767,400,-16201,-5,15,-9,1744597666.5221593
1744597667.0693882,9580.0,-1773,375,-16184,-9,12,-4,1744597666.5321596
1744597667.0693882,9580.0,-1785,402,-16192,2,4,-8,1744597666.5421596
1744597667.0693882,9580.0,-1779,390,-16194,-3,2,5,1744597666.5521598
1744597667.0693882,9580.0,-1753,385,-16177,1,1,0,1744597666.5621598
1744597667.0693882,9580.0,-1768,372,-16192,-4,10,-3,1744597666.57216
1744597667.0693882,9580.0,-1761,378,-16207,-14,7,9,1744597666.58216
1744597667.0693882,9580.0,-1751,373,-16201,-7,4,18,1744597666.5921602
1744597667.0757818,9780.0,-1765,393,-16209,-26,21,-5,1744597666.6021602
1744597667.0757818,9780.0,-1765,392,-16223,5,12,-30,1744597666.6121604
1744597667.0757818,9780.0,-1745,400,-16198,12,6,-7,1744597666.6221604
1744597667.0757818,9780.0,-1773,412,-16223,-4,0,-12,1744597666.6321607
1744597667.0757818,9780.0,-1767,389,-16226,7,-6,-4,1744597666.6421607
1744597667.0757818,9780.0,-1748,391,-16211,1,11,3,1744597666.652161
1744597667.0757818,9780.0,-1772,408,-16208,-11,2,-4,1744597666.6621609
1744597667.0757818,9780.0,-1764,392,-16176,8,16,-6,1744597666.6721609
1744597667.0757818,9780.0,-1779,392,-16192,-6,8,-11,1744597666.682161
1744597667.0757818,9780.0,-1763,397,-16186,-7,5,-12,1744597666.692161
1744597667.0757818,9780.0,-1752,412,-16217,1,17,3,1744597666.7021613
1744597667.0757818,9780.0,-1763,385,-16226,-2,-2,-22,1744597666.7121613
1744597667.0757818,9780.0,-1770,380,-16225,14,-3,1,1744597666.7221615
1744597667.0757818,9780.0,-1769,395,-16213,-15,5,-9,1744597666.7321615
1744597667.0757818,9780.0,-1781,420,-16192,7,6,4,1744597666.7421618
1744597667.0757818,9780.0,-1758,386,-16226,9,2,3,1744597666.7521617
1744597667.0757818,9780.0,-1766,405,-16224,4,4,9,1744597666.762162
1744597667.0757818,9780.0,-1778,390,-16209,18,-9,-6,1744597666.772162
1744597667.0757818,9780.0,-1779,384,-16226,21,11,6,1744597666.7821622
1744597667.0757818,9780.0,-1759,401,-16185,5,6,-12,1744597666.7921622
1744597667.0827289,9980.0,-1744,372,-16203,3,3,-3,1744597666.8021624
1744597667.0827289,9980.0,-1766,368,-16201,1,10,0,1744597666.8121624
1744597667.0827289,9980.0,-1771,389,-16203,11,-3,-5,1744597666.8221626
1744597667.0827289,9980.0,-1772,396,-16190,1,-3,-8,1744597666.8321626
1744597667.0827289,9980.0,-1774,395,-16219,-8,-3,-13,1744597666.8421628
1744597667.0827289,9980.0,-1781,382,-16195,7,21,-10,1744597666.8521628
1744597667.0827289,9980.0,-1768,375,-16219,-6,-7,-13,1744597666.862163
1744597667.0827289,9980.0,-1777,371,-16206,5,18,19,1744597666.872163
1744597667.0827289,9980.0,-1769,399,-16196,21,-2,3,1744597666.8821633
1744597667.0827289,9980.0,-1729,401,-16192,11,-2,-9,1744597666.8921633
1744597667.0827289,9980.0,-1758,411,-16192,20,20,-4,1744597666.9021633
1744597667.0827289,9980.0,-1768,394,-16202,-2,14,-3,1744597666.9121635
1744597667.0827289,9980.0,-1776,391,-16210,10,0,4,1744597666.9221635
1744597667.0827289,9980.0,-1779,392,-16175,16,-1,-12,1744597666.9321637
1744597667.0827289,9980.0,-1750,397,-16191,25,-3,-10,1744597666.9421637
1744597667.0827289,9980.0,-1763,392,-16195,-3,13,0,1744597666.952164
1744597667.0827289,9980.0,-1779,392,-16197,7,-7,5,1744597666.962164
1744597667.0827289,9980.0,-1746,401,-16200,8,-11,-4,1744597666.9721642
1744597667.0827289,9980.0,-1761,398,-16186,15,5,-9,1744597666.9821641
