Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z
1774981908.162493,5290.0,-2089,258,-15979,29,5,-41
1774981908.170227,5490.0,-2086,257,-15999,-10,-22,-43
1774981908.170227,5490.0,-2096,283,-15929,7,5,-42
1774981908.170227,5490.0,-2082,287,-15978,-3,17,-43
1774981908.170227,5490.0,-2082,255,-15968,17,-15,-45
1774981908.170227,5490.0,-2083,268,-15965,-3,-16,-32
1774981908.170227,5490.0,-2101,289,-16027,5,-38,-66
1774981908.170227,5490.0,-2097,266,-16006,11,9,-36
1774981908.170227,5490.0,-2089,296,-15992,-1,-1,-41
1774981908.170227,5490.0,-2100,295,-16017,21,9,-40
1774981908.170227,5490.0,-2062,275,-15992,32,-23,-27
1774981908.170227,5490.0,-2059,276,-15970,0,-7,-38
1774981908.170227,5490.0,-2106,301,-15943,23,1,-32
1774981908.170227,5490.0,-2073,281,-15940,23,15,-53
1774981908.170227,5490.0,-2094,290,-15970,11,-8,-68
1774981908.170227,5490.0,-2079,285,-16008,13,-19,-47
1774981908.170227,5490.0,-2060,264,-16036,13,-16,-50
1774981908.170227,5490.0,-2064,286,-15927,25,-3,-59
1774981908.170227,5490.0,-2094,302,-16030,28,-19,-78
1774981908.170227,5490.0,-2054,250,-15997,35,12,-35
1774981908.170227,5490.0,-2044,298,-15912,11,-17,-36
1774981908.176862,5690.0,-2069,289,-15945,15,-16,-57
1774981908.176862,5690.0,-2088,249,-15892,16,14,-54
1774981908.176862,5690.0,-2068,235,-15985,15,17,-52
1774981908.176862,5690.0,-2073,258,-15957,30,-33,-49
1774981908.176862,5690.0,-2104,263,-16030,12,-33,-37
1774981908.176862,5690.0,-2066,278,-16026,11,-22,-47
1774981908.176862,5690.0,-2088,229,-16045,18,0,-50
1774981908.176862,5690.0,-2087,262,-15963,8,14,-57
1774981908.176862,5690.0,-2103,267,-15941,6,-18,-43
1774981908.176862,5690.0,-2087,256,-15958,9,18,-41
1774981908.176862,5690.0,-2084,224,-15926,11,-37,-46
1774981908.176862,5690.0,-2084,253,-15981,16,-35,-56
1774981908.176862,5690.0,-2105,292,-16003,7,-24,-63
1774981908.176862,5690.0,-2117,250,-16005,12,0,-30
1774981908.176862,5690.0,-2083,271,-16022,7,-1,-45
1774981908.176862,5690.0,-2083,274,-15999,22,7,-60
1774981908.176862,5690.0,-2096,299,-15988,21,11,-45
1774981908.176862,5690.0,-2107,291,-15959,12,-32,-33
1774981908.176862,5690.0,-2074,266,-15967,20,3,-48
1774981908.176862,5690.0,-2051,241,-15950,-6,-7,-56
1774981908.1829062,5890.0,-2080,268,-15993,0,-12,-49
1774981908.1829062,5890.0,-2087,291,-16023,16,6,-16
1774981908.1829062,5890.0,-2088,283,-16018,-4,-35,-49
1774981908.1829062,5890.0,-2061,273,-15988,7,-35,-46
1774981908.1829062,5890.0,-2065,275,-16025,1,-5,-45
1774981908.1829062,5890.0,-2085,275,-15992,-5,-2,-33
1774981908.1829062,5890.0,-2109,276,-15946,14,-15,-49
1774981908.1829062,5890.0,-2079,267,-15940,21,-11,-45
1774981908.1829062,5890.0,-2067,247,-15956,17,-12,-45
1774981908.1829062,5890.0,-2073,255,-16004,7,-14,-38
1774981908.1829062,5890.0,-2103,265,-16055,0,0,-52
1774981908.1829062,5890.0,-2081,252,-15987,3,-18,-26
1774981908.1829062,5890.0,-2085,228,-15991,37,-19,-44
1774981908.1829062,5890.0,-2093,230,-15998,16,-12,-20
1774981908.1829062,5890.0,-2065,275,-15955,22,-14,-55
1774981908.1829062,5890.0,-2079,266,-15997,1,-1,-21
1774981908.1829062,5890.0,-2067,255,-15968,3,-26,-56
1774981908.1829062,5890.0,-2099,241,-15993,20,-14,-12
1774981908.1829062,5890.0,-2068,299,-15993,9,-7,-27
1774981908.1829062,5890.0,-2071,289,-16005,9,-21,-35
1774981908.192564,6090.0,-2079,290,-16021,20,-4,-47
1774981908.192564,6090.0,-2104,291,-16001,21,-20,-57
1774981908.192564,6090.0,-2091,290,-15976,6,0,-47
1774981908.192564,6090.0,-2066,296,-15981,4,-8,-42
1774981908.192564,6090.0,-2077,278,-15961,9,-2,-45
1774981908.192564,6090.0,-2070,271,-15973,21,-23,-39
1774981908.192564,6090.0,-2080,267,-15990,27,2,-59
1774981908.192564,6090.0,-2068,270,-15976,7,-16,-52
1774981908.192564,6090.0,-2108,262,-16028,21,-29,-33
1774981908.192564,6090.0,-2091,282,-15998,21,-3,-36
1774981908.192564,6090.0,-2103,253,-15997,25,-15,-53
1774981908.192564,6090.0,-2073,238,-15960,16,-29,-23
1774981908.192564,6090.0,-2082,269,-16015,3,15,-51
1774981908.192564,6090.0,-2106,253,-15973,16,7,-45
1774981908.192564,6090.0,-2080,259,-15951,11,16,-34
1774981908.192564,6090.0,-2114,248,-15979,1,5,-45
1774981908.192564,6090.0,-2098,261,-16032,20,-29,-31
1774981908.192564,6090.0,-2098,283,-15989,22,-25,-48
1774981908.192564,6090.0,-2087,249,-16004,29,-28,-45
1774981908.192564,6090.0,-2105,242,-15989,12,-16,-52
1774981908.195768,6290.0,-2102,284,-16007,18,-8,-31
1774981908.195768,6290.0,-2058,274,-15946,21,10,-65
1774981908.195768,6290.0,-2069,265,-15952,28,-23,-28
1774981908.195768,6290.0,-2084,252,-15985,3,-23,-58
1774981908.195768,6290.0,-2072,291,-15979,1,-13,-50
1774981908.195768,6290.0,-2097,273,-15995,18,-5,-51
1774981908.195768,6290.0,-2084,303,-15994,18,-10,-47
1774981908.195768,6290.0,-2096,294,-15986,28,-7,-48
1774981908.195768,6290.0,-2107,273,-15992,0,-9,-47
1774981908.195768,6290.0,-2089,258,-15981,24,-12,-49
1774981908.195768,6290.0,-2079,281,-15939,-16,-22,-59
1774981908.195768,6290.0,-2082,292,-15968,20,-18,-48
1774981908.195768,6290.0,-2082,255,-15987,13,2,-51
1774981908.195768,6290.0,-2088,273,-16001,17,-4,-38
1774981908.195768,6290.0,-2094,273,-16020,20,-22,-58
1774981908.195768,6290.0,-2075,281,-16001,8,2,-44
1774981908.195768,6290.0,-2088,273,-16005,6,4,-65
1774981908.195768,6290.0,-2073,281,-15960,4,1,-43
1774981908.195768,6290.0,-2066,257,-15964,26,7,-47
1774981908.195768,6290.0,-2090,270,-15951,3,-29,-48
1774981909.573348,6490.0,-2069,278,-16003,28,-44,-42
1774981909.573348,6490.0,-2079,249,-15959,-1,-19,-22
1774981909.573348,6490.0,-2077,206,-15970,10,-15,-30
1774981909.573348,6490.0,-2076,258,-15998,2,-21,-51
1774981909.573348,6490.0,-2097,280,-16037,-15,-4,-53
1774981909.573348,6490.0,-2105,283,-15994,3,-12,-66
1774981909.573348,6490.0,-2086,252,-15970,15,-5,-42
1774981909.573348,6490.0,-2097,272,-15945,9,-11,-60
1774981909.573348,6490.0,-2099,274,-15972,23,-5,-51
1774981909.573348,6490.0,-2086,262,-15979,-9,-19,-58
1774981909.573348,6490.0,-2080,248,-15984,2,6,-51
1774981909.573348,6490.0,-2098,263,-16017,5,7,-30
1774981909.573348,6490.0,-2077,286,-16010,5,-6,-55
1774981909.573348,6490.0,-2119,282,-15995,15,-6,-23
1774981909.573348,6490.0,-2091,291,-15978,24,-6,-49
1774981909.573348,6490.0,-2092,264,-15953,8,-36,-41
1774981909.573348,6490.0,-2101,288,-15958,12,-9,-62
1774981909.573348,6490.0,-2069,274,-15917,12,-20,-30
1774981909.573348,6490.0,-2093,287,-15974,-11,-30,-54
1774981909.573348,6490.0,-2076,296,-15971,6,-27,-47
1774981909.601547,6690.0,-2088,258,-15997,27,-35,-47
1774981909.601547,6690.0,-2089,262,-15980,11,6,-43
1774981909.601547,6690.0,-2070,271,-15991,9,-24,-28
1774981909.601547,6690.0,-2074,259,-15998,7,-11,-37
1774981909.601547,6690.0,-2083,280,-15980,20,2,-40
1774981909.601547,6690.0,-2088,267,-15960,-19,21,-39
1774981909.601547,6690.0,-2077,250,-15962,-1,-8,-44
1774981909.601547,6690.0,-2078,241,-15962,4,-27,-23
1774981909.601547,6690.0,-2110,234,-16000,9,-16,-51
1774981909.601547,6690.0,-2074,247,-16004,6,-10,-15
1774981909.601547,6690.0,-2084,242,-16010,13,-21,-35
1774981909.601547,6690.0,-2086,263,-15969,30,-15,-61
1774981909.601547,6690.0,-2099,263,-15976,6,-35,-46
1774981909.601547,6690.0,-2100,254,-15980,16,-26,-49
1774981909.601547,6690.0,-2110,266,-15957,8,-25,-46
1774981909.601547,6690.0,-2085,276,-15950,22,-1,-68
1774981909.601547,6690.0,-2083,236,-15978,1,-18,-45
1774981909.601547,6690.0,-2072,260,-16012,6,-3,-31
1774981909.601547,6690.0,-2066,263,-16009,15,-19,-37
1774981909.601547,6690.0,-2100,271,-16017,8,-15,-35
1774981909.603447,6890.0,-2092,274,-15991,18,43,-25
1774981909.603447,6890.0,-2082,246,-16003,13,-9,-64
1774981909.603447,6890.0,-2082,279,-15994,16,-6,-50
1774981909.603447,6890.0,-2076,316,-15965,16,-3,-57
1774981909.603447,6890.0,-2089,303,-15965,11,4,-47
1774981909.603447,6890.0,-2087,273,-15966,10,-36,-49
1774981909.603447,6890.0,-2052,273,-15975,23,-4,-46
1774981909.603447,6890.0,-2085,286,-15995,21,-24,-37
1774981909.603447,6890.0,-2085,284,-15994,16,14,-43
1774981909.603447,6890.0,-2093,265,-15961,33,-22,-41
1774981909.603447,6890.0,-2083,265,-15979,11,-29,-43
1774981909.603447,6890.0,-2081,243,-15955,19,-21,-61
1774981909.603447,6890.0,-2089,260,-15982,28,-5,-52
1774981909.603447,6890.0,-2085,259,-15922,10,-13,-37
1774981909.603447,6890.0,-2080,234,-15945,15,0,-35
1774981909.603447,6890.0,-2097,238,-16021,28,-35,-67
1774981909.603447,6890.0,-2085,237,-16050,28,-19,-56
1774981909.603447,6890.0,-2092,246,-15984,18,16,-42
1774981909.603447,6890.0,-2102,237,-15997,2,-18,-41
1774981909.603447,6890.0,-2070,238,-15992,0,-26,-50
1774981909.611615,7090.0,-2079,259,-15993,32,-9,-38
1774981909.611615,7090.0,-2079,252,-15940,15,-9,-44
1774981909.611615,7090.0,-2074,287,-15933,17,-31,-28
1774981909.611615,7090.0,-2078,268,-15988,0,-29,-38
1774981909.611615,7090.0,-2086,254,-15966,17,-35,-26
1774981909.611615,7090.0,-2074,266,-16007,10,-15,-45
1774981909.611615,7090.0,-2102,281,-15996,17,-24,-19
1774981909.611615,7090.0,-2077,260,-15982,0,21,-34
1774981909.611615,7090.0,-2099,268,-15999,9,-1,-39
1774981909.611615,7090.0,-2076,264,-15932,18,20,-55
1774981909.611615,7090.0,-2094,283,-15958,5,2,-35
1774981909.611615,7090.0,-2090,280,-15982,18,8,-51
1774981909.611615,7090.0,-2047,253,-15993,12,0,-52
1774981909.611615,7090.0,-2072,297,-15972,22,13,-58
1774981909.611615,7090.0,-2100,254,-16034,1,9,-39
1774981909.611615,7090.0,-2083,276,-16000,10,-39,-38
1774981909.611615,7090.0,-2089,259,-16011,6,-4,-38
1774981909.611615,7090.0,-2077,265,-15976,16,-12,-27
1774981909.611615,7090.0,-2077,250,-15949,25,-5,-25
1774981909.611615,7090.0,-2094,270,-15966,25,25,-42
1774981909.619107,7290.0,-2097,262,-15945,21,-11,-32
1774981909.619107,7290.0,-2070,240,-15981,8,-9,-28
1774981909.619107,7290.0,-2079,247,-16003,6,-15,-36
1774981909.619107,7290.0,-2072,282,-16042,-2,-21,-53
1774981909.619107,7290.0,-2089,272,-16025,29,0,-54
1774981909.619107,7290.0,-2066,260,-15979,36,29,-43
1774981909.619107,7290.0,-2079,251,-15948,32,-10,-52
1774981909.619107,7290.0,-2075,273,-15970,24,0,-47
1774981909.619107,7290.0,-2082,261,-15982,10,-18,-58
1774981909.619107,7290.0,-2048,248,-15941,29,-2,-39
1774981909.619107,7290.0,-2093,274,-15948,2,2,-41
1774981909.619107,7290.0,-2082,250,-16030,8,-8,-55
1774981909.619107,7290.0,-2101,268,-15997,8,-7,-43
1774981909.619107,7290.0,-2080,271,-16005,30,-2,-41
1774981909.619107,7290.0,-2067,260,-15982,-14,-20,-51
1774981909.619107,7290.0,-2089,255,-15973,30,-5,-56
1774981909.619107,7290.0,-2067,260,-15950,25,-14,-34
1774981909.619107,7290.0,-2086,274,-15953,16,-8,-35
1774981909.619107,7290.0,-2074,272,-15966,18,-27,-52
1774981909.619107,7290.0,-2088,262,-15995,22,0,-36
1774981909.625033,7490.0,-2092,277,-16004,-6,5,-61
1774981909.625033,7490.0,-2043,297,-16001,8,8,-47
1774981909.625033,7490.0,-2074,287,-16010,-12,-4,-40
1774981909.625033,7490.0,-2095,275,-15972,-7,-9,-55
1774981909.625033,7490.0,-2091,269,-15963,-2,-15,-46
1774981909.625033,7490.0,-2071,260,-15958,18,-25,-45
1774981909.625033,7490.0,-2100,266,-15976,5,18,-54
1774981909.625033,7490.0,-2079,272,-15994,12,-19,-64
1774981909.625033,7490.0,-2078,256,-15986,-2,17,-27
1774981909.625033,7490.0,-2082,271,-15981,-1,-12,-33
1774981909.625033,7490.0,-2105,264,-16015,15,5,-47
1774981909.625033,7490.0,-2104,252,-15989,6,25,-37
1774981909.625033,7490.0,-2080,261,-15972,11,8,-39
1774981909.625033,7490.0,-2059,248,-15945,31,-1,-49
1774981909.625033,7490.0,-2109,263,-15990,30,-16,-35
1774981909.625033,7490.0,-2101,243,-15936,11,-10,-29
1774981909.625033,7490.0,-2074,239,-15951,16,-3,-19
1774981909.625033,7490.0,-2084,276,-15975,22,-16,-48
1774981909.625033,7490.0,-2086,269,-16042,16,0,-50
1774981909.625033,7490.0,-2065,289,-15978,26,-7,-21
1774981909.6324348,7690.0,-2071,256,-15979,10,3,-36
1774981909.6324348,7690.0,-2075,263,-15962,9,11,-43
1774981909.6324348,7690.0,-2089,272,-15993,27,-20,-43
1774981909.6324348,7690.0,-2078,276,-15927,18,-12,-45
1774981909.6324348,7690.0,-2051,264,-15960,13,-14,-72
1774981909.6324348,7690.0,-2072,271,-15941,4,-17,-34
1774981909.6324348,7690.0,-2090,292,-16007,20,-3,-49
1774981909.6324348,7690.0,-2076,266,-16015,22,1,-39
1774981909.6324348,7690.0,-2063,281,-15960,15,1,-36
1774981909.6324348,7690.0,-2074,287,-15998,7,4,-39
1774981909.6324348,7690.0,-2064,255,-16008,18,-24,-59
1774981909.6324348,7690.0,-2094,257,-15954,7,2,-63
1774981909.6324348,7690.0,-2085,245,-15942,-2,-14,-40
1774981909.6324348,7690.0,-2067,235,-15960,29,-16,-40
1774981909.6324348,7690.0,-2087,258,-16007,13,10,-48
1774981909.6324348,7690.0,-2088,286,-15978,15,-19,-38
1774981909.6324348,7690.0,-2076,258,-16002,21,-39,-51
1774981909.6324348,7690.0,-2091,232,-16013,9,-34,-46
1774981909.6324348,7690.0,-2085,273,-15993,0,-24,-40
1774981909.6324348,7690.0,-2086,268,-15964,16,-24,-51
1774981910.951359,7890.0,-2070,271,-15966,15,-6,-46
1774981910.951359,7890.0,-2066,259,-15965,10,0,-35
1774981910.951359,7890.0,-2092,255,-15991,21,2,-46
1774981910.951359,7890.0,-2084,248,-15997,7,9,-40
1774981910.951359,7890.0,-2079,267,-16008,12,-34,-50
1774981910.951359,7890.0,-2094,276,-15998,5,1,-61
1774981910.951359,7890.0,-2089,291,-15987,26,-13,-54
1774981910.951359,7890.0,-2091,258,-15962,22,4,-36
1774981910.951359,7890.0,-2066,299,-15944,32,15,-32
1774981910.951359,7890.0,-2096,264,-15971,17,-12,-45
1774981910.951359,7890.0,-2088,284,-15966,19,-12,-39
1774981910.951359,7890.0,-2092,258,-15947,14,-17,-31
1774981910.951359,7890.0,-2083,275,-15962,23,-20,-35
1774981910.951359,7890.0,-2049,271,-15976,17,-4,-71
1774981910.951359,7890.0,-2086,303,-16013,24,-6,-52
1774981910.951359,7890.0,-2079,264,-15991,43,-1,-19
1774981910.951359,7890.0,-2064,261,-15972,13,-4,-48
1774981910.951359,7890.0,-2068,227,-15966,10,14,-50
1774981910.951359,7890.0,-2082,285,-15982,8,-34,-38
1774981910.951359,7890.0,-2107,267,-15927,2,-21,-35
1774981910.9826822,8090.0,-2076,274,-15977,31,-22,-49
1774981910.9826822,8090.0,-2070,258,-15969,12,-22,-36
1774981910.9826822,8090.0,-2081,274,-16053,25,-19,-45
1774981910.9826822,8090.0,-2076,271,-15980,20,-15,-41
1774981910.9826822,8090.0,-2094,274,-15979,3,-21,-59
1774981910.9826822,8090.0,-2077,254,-15972,0,-21,-23
1774981910.9826822,8090.0,-2053,261,-15973,13,-25,-40
1774981910.9826822,8090.0,-2083,257,-15951,10,-17,-42
1774981910.9826822,8090.0,-2086,267,-15941,-3,-11,-38
1774981910.9826822,8090.0,-2083,269,-16018,15,-15,-36
1774981910.9826822,8090.0,-2089,259,-16015,3,-38,-36
1774981910.9826822,8090.0,-2072,266,-15997,6,-13,-37
1774981910.9826822,8090.0,-2059,276,-16022,0,-5,-54
1774981910.9826822,8090.0,-2083,269,-15984,3,-5,-37
1774981910.9826822,8090.0,-2059,272,-16000,5,-36,-48
1774981910.9826822,8090.0,-2075,265,-15940,8,-20,-70
1774981910.9826822,8090.0,-2080,273,-15923,24,1,-59
1774981910.9826822,8090.0,-2073,265,-15960,30,-20,-36
1774981910.9826822,8090.0,-2089,245,-15989,25,-41,-45
1774981910.9826822,8090.0,-2071,272,-15979,9,-8,-24
1774981911.013201,8290.0,-2041,285,-15989,24,-29,-34
1774981911.013201,8290.0,-2075,265,-16011,22,21,-53
1774981911.013201,8290.0,-2086,263,-16027,2,-6,-43
1774981911.013201,8290.0,-2088,283,-15972,31,-15,-18
1774981911.013201,8290.0,-2069,262,-15946,19,-31,-41
1774981911.013201,8290.0,-2071,270,-15989,-2,-25,-23
1774981911.013201,8290.0,-2094,284,-15962,22,-6,-42
1774981911.013201,8290.0,-2045,285,-15971,18,-7,-54
1774981911.013201,8290.0,-2076,273,-15993,18,-19,-45
1774981911.013201,8290.0,-2098,288,-16016,14,7,-50
1774981911.013201,8290.0,-2105,265,-15998,8,-17,-46
1774981911.013201,8290.0,-2051,259,-15981,-3,-28,-28
1774981911.013201,8290.0,-2100,262,-15952,22,-13,-49
1774981911.013201,8290.0,-2085,273,-15976,8,-13,-55
1774981911.013201,8290.0,-2097,300,-15985,6,13,-46
1774981911.013201,8290.0,-2086,252,-15945,-1,-3,-41
1774981911.013201,8290.0,-2079,263,-15957,2,-15,-35
1774981911.013201,8290.0,-2093,263,-16019,10,-16,-43
1774981911.013201,8290.0,-2107,264,-16029,2,-16,-50
1774981911.013201,8290.0,-2066,256,-15995,28,14,-44
1774981911.0155709,8490.0,-2082,245,-15978,38,13,-16
1774981911.0155709,8490.0,-2059,255,-15964,8,-12,-16
1774981911.0155709,8490.0,-2092,279,-15982,17,-16,-43
1774981911.0155709,8490.0,-2083,259,-15949,6,-13,-37
1774981911.0155709,8490.0,-2076,259,-15956,17,-17,-28
1774981911.0155709,8490.0,-2079,279,-16000,16,15,-40
1774981911.0155709,8490.0,-2068,285,-16015,34,-30,-41
1774981911.0155709,8490.0,-2074,263,-15977,10,-7,-23
1774981911.0155709,8490.0,-2070,276,-15982,6,-25,-42
1774981911.0155709,8490.0,-2069,296,-16014,19,-23,-20
1774981911.0155709,8490.0,-2067,283,-15981,1,0,-53
1774981911.0155709,8490.0,-2051,268,-15927,-3,-53,-37
1774981911.0155709,8490.0,-2090,272,-15930,4,-2,-49
1774981911.0155709,8490.0,-2085,279,-15998,11,12,-43
1774981911.0155709,8490.0,-2077,269,-16005,40,-9,-45
1774981911.0155709,8490.0,-2055,292,-15982,7,-11,-34
1774981911.0155709,8490.0,-2078,263,-15996,10,8,-34
1774981911.0155709,8490.0,-2082,268,-16040,-4,-15,-27
1774981911.0155709,8490.0,-2076,248,-16001,10,12,-39
1774981911.0155709,8490.0,-2094,250,-15922,17,5,-38
1774981911.024631,8690.0,-2053,258,-15971,34,-5,-61
1774981911.024631,8690.0,-2079,283,-15993,7,-10,-26
1774981911.024631,8690.0,-2096,262,-15975,-9,-26,-46
1774981911.024631,8690.0,-2087,238,-15977,26,-4,-58
1774981911.024631,8690.0,-2072,265,-15986,10,-4,-45
1774981911.024631,8690.0,-2080,278,-16013,17,-17,-64
1774981911.024631,8690.0,-2079,278,-16023,14,5,-49
1774981911.024631,8690.0,-2073,260,-15943,16,-14,-37
1774981911.024631,8690.0,-2072,274,-16000,5,-20,-44
1774981911.024631,8690.0,-2089,262,-15956,23,-18,-49
1774981911.024631,8690.0,-2073,253,-15982,5,-5,-37
1774981911.024631,8690.0,-2070,260,-15967,36,-10,-48
1774981911.024631,8690.0,-2083,262,-16000,8,-12,-54
1774981911.024631,8690.0,-2073,278,-16025,28,-2,-62
1774981911.024631,8690.0,-2066,271,-15988,11,-3,-54
1774981911.024631,8690.0,-2057,258,-15966,-6,13,-55
1774981911.024631,8690.0,-2098,273,-15967,17,-17,-16
1774981911.024631,8690.0,-2075,252,-15976,14,-26,-43
1774981911.024631,8690.0,-2084,289,-15954,2,7,-59
1774981911.024631,8690.0,-2076,276,-15922,0,-12,-46
1774981911.032747,8890.0,-2089,265,-16002,5,19,-47
1774981911.032747,8890.0,-2084,277,-16024,15,-39,-37
1774981911.032747,8890.0,-2085,277,-16007,27,12,-49
1774981911.032747,8890.0,-2085,273,-15981,2,5,-51
1774981911.032747,8890.0,-2085,258,-15997,5,-33,-33
1774981911.032747,8890.0,-2072,275,-15960,32,-25,-44
1774981911.032747,8890.0,-2086,265,-15960,18,10,-30
1774981911.032747,8890.0,-2071,257,-15924,12,-26,-41
1774981911.032747,8890.0,-2075,277,-15982,12,-14,-35
1774981911.032747,8890.0,-2068,265,-16017,12,1,-40
1774981911.032747,8890.0,-2077,267,-15995,7,-29,-43
1774981911.032747,8890.0,-2087,298,-15999,-1,-17,-47
1774981911.032747,8890.0,-2069,274,-15996,6,-6,-54
1774981911.032747,8890.0,-2079,275,-15981,21,-11,-53
1774981911.032747,8890.0,-2069,243,-15956,32,-3,-46
1774981911.032747,8890.0,-2066,229,-15963,16,-5,-39
1774981911.032747,8890.0,-2076,252,-15950,6,0,-36
1774981911.032747,8890.0,-2081,235,-15965,24,11,-44
1774981911.032747,8890.0,-2060,264,-15972,28,-4,-35
1774981911.032747,8890.0,-2092,250,-15968,-6,-7,-48
1774981911.039606,9090.0,-2079,274,-16009,18,-30,-41
1774981911.039606,9090.0,-2074,267,-15993,16,24,-67
1774981911.039606,9090.0,-2079,275,-15977,9,8,-54
1774981911.039606,9090.0,-2057,274,-15963,7,-11,-38
1774981911.039606,9090.0,-2078,248,-15986,21,-25,-38
1774981911.039606,9090.0,-2087,258,-15967,23,-26,-46
1774981911.039606,9090.0,-2073,284,-15986,7,6,-40
1774981911.039606,9090.0,-2066,270,-15981,-2,1,-67
1774981911.039606,9090.0,-2040,266,-16018,14,3,-47
1774981911.039606,9090.0,-2074,275,-16007,21,-25,-46
1774981911.039606,9090.0,-2063,277,-16008,16,9,-36
1774981911.039606,9090.0,-2075,254,-15981,11,-22,-44
1774981911.039606,9090.0,-2062,270,-15971,16,1,-47
1774981911.039606,9090.0,-2089,276,-15947,9,-15,-65
1774981911.039606,9090.0,-2058,273,-15961,29,0,-56
1774981911.039606,9090.0,-2078,228,-15957,21,-14,-53
1774981911.039606,9090.0,-2067,269,-15978,10,4,-52
1774981911.039606,9090.0,-2083,220,-15996,10,-5,-52
1774981911.039606,9090.0,-2096,264,-16001,1,3,-29
1774981911.039606,9090.0,-2074,278,-15983,25,-13,-25
1774981912.331587,9290.0,-2060,255,-15995,4,-29,-33
1774981912.331587,9290.0,-2078,244,-15948,3,-20,-46
1774981912.331587,9290.0,-2065,239,-15936,27,-31,-76
1774981912.331587,9290.0,-2082,250,-15952,1,-22,-47
1774981912.331587,9290.0,-2069,255,-16015,27,2,-13
1774981912.331587,9290.0,-2082,280,-16005,24,-1,-30
1774981912.331587,9290.0,-2086,277,-16005,19,-17,-29
1774981912.331587,9290.0,-2077,280,-15961,3,7,-48
1774981912.331587,9290.0,-2074,258,-16018,13,-21,-38
1774981912.331587,9290.0,-2088,254,-15955,10,9,-44
1774981912.331587,9290.0,-2080,277,-15943,-8,-35,-35
1774981912.331587,9290.0,-2075,269,-15991,6,-11,-52
1774981912.331587,9290.0,-2074,240,-15969,11,-20,-47
1774981912.331587,9290.0,-2066,268,-15982,24,-8,-35
1774981912.331587,9290.0,-2077,239,-15978,17,-21,-43
1774981912.331587,9290.0,-2098,252,-16003,20,-11,-23
1774981912.331587,9290.0,-2085,280,-15996,16,-5,-30
1774981912.331587,9290.0,-2085,260,-15999,24,-13,-57
1774981912.331587,9290.0,-2069,260,-15957,13,11,-42
1774981912.331587,9290.0,-2070,278,-15971,12,0,-30
1774981912.3617558,9490.0,-2103,253,-15957,11,-12,-47
1774981912.3617558,9490.0,-2070,254,-15989,27,8,-56
1774981912.3617558,9490.0,-2044,245,-15988,19,-22,-45
1774981912.3617558,9490.0,-2082,268,-16007,6,6,-60
1774981912.3617558,9490.0,-2076,271,-16036,25,-38,-42
1774981912.3617558,9490.0,-2087,265,-16034,10,9,-26
1774981912.3617558,9490.0,-2078,246,-15992,7,-24,-34
