Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z
1774980581.482825,6070.0,-593,-757,-19689,-10097,-14367,-13177
1774980581.482825,6070.0,535,-1283,-19389,3368,-5050,-26545
1774980581.482825,6070.0,677,-2020,-18664,6781,1776,-32767
1774980581.482825,6070.0,1096,-3616,-18351,-3971,12213,-32767
1774980581.482825,6070.0,-541,483,-17408,-7228,23898,-32762
1774980581.482825,6070.0,986,-3563,-17325,5604,32767,-32767
1774980581.482825,6070.0,1291,-3879,-16978,-10946,30267,-32767
1774980581.482825,6070.0,1736,-1891,-18002,-31928,29452,-32767
1774980581.482825,6070.0,2582,2281,-19433,-32767,31370,-32767
1774980581.482825,6070.0,1198,7190,-15965,-32735,29924,-32767
1774980581.482825,6070.0,1784,7736,-16537,-32767,25081,-32767
1774980581.4850008,6270.0,3024,6083,-19813,-31554,29950,-32767
1774980581.4850008,6270.0,3211,4030,-18021,-15053,32767,-32767
1774980581.4850008,6270.0,3196,1850,-14056,-13928,32765,-32767
1774980581.4850008,6270.0,2788,2760,-14235,-31656,32766,-32767
1774980581.4850008,6270.0,2704,3925,-16187,-31039,32767,-32767
1774980581.4850008,6270.0,3019,2101,-15076,-19434,32695,-32767
1774980581.4850008,6270.0,3930,11,-13508,-12187,28782,-32767
1774980581.4850008,6270.0,4939,-3969,-10070,-5909,25369,-32767
1774980581.4850008,6270.0,7031,-1807,-13700,3075,10028,-30789
1774980581.4850008,6270.0,4515,1896,-16847,10828,32767,-21969
1774980581.4850008,6270.0,4015,877,-15683,24938,32767,-11356
1774980581.4850008,6270.0,1301,1701,-14743,16830,32738,-2794
1774980581.4850008,6270.0,2330,4933,-14443,8949,32767,8488
1774980581.4850008,6270.0,8062,4853,-12558,8830,32767,-6559
1774980581.4850008,6270.0,7703,2777,-12587,17916,32749,-17734
1774980581.4850008,6270.0,3730,3523,-11610,19124,29807,-28670
1774980581.4850008,6270.0,2371,2721,-11164,20109,32767,-19827
1774980581.4850008,6270.0,3800,4139,-12350,16690,30898,-10416
1774980581.4850008,6270.0,4950,6203,-14623,25994,9475,968
1774980581.4850008,6270.0,5702,6871,-15962,32767,-12964,13042
1774980581.495318,6470.0,4889,5158,-16140,32767,-23352,17401
1774980581.495318,6470.0,5684,3445,-16260,32761,-25791,13474
1774980581.495318,6470.0,6108,1874,-15747,31426,-23833,3324
1774980581.495318,6470.0,5606,-230,-14328,25205,-17834,-6421
1774980581.495318,6470.0,4134,-1918,-12418,17457,-20943,-14570
1774980581.495318,6470.0,4398,-2612,-13273,8586,-22587,-18114
1774980581.495318,6470.0,4675,-1364,-14282,7705,-22459,-18780
1774980581.495318,6470.0,3969,-1063,-14756,7259,-27511,-20475
1774980581.495318,6470.0,4754,723,-15604,7960,-31613,-26570
1774980581.495318,6470.0,4261,1172,-16525,19563,-30672,-30731
1774980581.495318,6470.0,3183,295,-16947,29201,-32767,-26767
1774980581.495318,6470.0,767,1884,-17061,28270,-32767,-22900
1774980581.495318,6470.0,-145,3126,-17501,30160,-31886,-20535
1774980581.495318,6470.0,-1688,1276,-15520,20689,-26492,-17935
1774980581.495318,6470.0,-1692,2172,-15210,6483,-22085,-17050
1774980581.495318,6470.0,-277,462,-15538,2318,-22649,-15345
1774980581.495318,6470.0,861,-2506,-16029,296,-20261,-10506
1774980581.495318,6470.0,1808,-2815,-17453,1101,-15997,-3601
1774980581.495318,6470.0,2032,-2035,-18016,3361,-11287,-13
1774980581.495318,6470.0,2106,-1173,-18144,4653,-6945,-1081
1774980581.496397,6670.0,1478,-794,-16786,5902,-4069,-5641
1774980581.496397,6670.0,1061,-134,-16006,5208,-3404,-9861
1774980581.496397,6670.0,1604,-196,-17195,10210,-2412,-9540
1774980581.496397,6670.0,1613,-669,-17856,21498,-323,3307
1774980581.496397,6670.0,265,-134,-16603,27727,496,16611
1774980581.496397,6670.0,1561,-1155,-16565,26916,-551,22910
1774980581.496397,6670.0,1771,-1680,-14879,15056,-3595,21532
1774980581.496397,6670.0,1176,-1391,-13666,4689,-6164,23965
1774980581.496397,6670.0,2645,-3363,-14517,1511,-10239,32224
1774980581.496397,6670.0,4977,-4577,-15337,-2120,-17914,32767
1774980581.496397,6670.0,3157,-5921,-17670,-5052,-31757,32753
1774980581.496397,6670.0,2514,-3972,-18411,-11524,-23082,32767
1774980581.496397,6670.0,-618,456,-15854,-9799,-18813,32767
1774980581.496397,6670.0,122,2824,-16624,-6384,-18734,32767
1774980581.496397,6670.0,1321,3372,-19038,-1460,-16356,32767
1774980581.496397,6670.0,567,3262,-18166,4113,-11787,32695
1774980581.496397,6670.0,-6,1490,-16985,4527,-7503,26388
1774980581.496397,6670.0,-51,-2111,-16533,216,-4483,18979
1774980581.496397,6670.0,1113,-5702,-18990,-6840,-1328,12553
1774980581.496397,6670.0,1255,-5059,-19161,-8852,3687,4872
1774980582.875984,6870.0,960,-3930,-17814,-11020,8924,-3343
1774980582.875984,6870.0,-461,-1134,-13614,-9786,17010,-2805
1774980582.875984,6870.0,309,708,-13287,-7434,8752,-1223
1774980582.875984,6870.0,46,522,-13351,-10937,5033,-4969
1774980582.875984,6870.0,-123,-575,-13678,-16911,454,-6289
1774980582.875984,6870.0,530,-87,-14944,-20091,-2512,-8178
1774980582.875984,6870.0,737,410,-15682,-20045,-4516,-12372
1774980582.875984,6870.0,918,788,-16460,-21103,-4760,-20083
1774980582.875984,6870.0,1703,520,-18440,-13218,-3075,-25644
1774980582.875984,6870.0,584,-292,-19000,-758,-68,-25904
1774980582.875984,6870.0,797,46,-19957,10173,18420,-22802
1774980582.875984,6870.0,1492,-763,-17874,15395,20840,-22821
1774980582.875984,6870.0,1562,-2670,-14951,10042,17749,-23357
1774980582.875984,6870.0,1023,-2188,-14122,6304,8752,-19052
1774980582.875984,6870.0,1353,-1900,-14378,11118,3398,-13470
1774980582.875984,6870.0,893,-608,-14326,15497,-662,-6792
1774980582.875984,6870.0,683,1441,-16130,18125,-4882,81
1774980582.875984,6870.0,1737,481,-19027,14209,-4338,1490
1774980582.875984,6870.0,2077,-193,-20111,7542,-1083,-334
1774980582.875984,6870.0,2022,489,-20508,16052,1977,3136
1774980582.877198,7070.0,979,-799,-18148,28560,5171,11085
1774980582.877198,7070.0,1789,-3241,-15361,32767,-3553,27675
1774980582.877198,7070.0,1940,-5105,-14018,32765,-8413,32767
1774980582.877198,7070.0,483,-3363,-11840,32764,-11545,32757
