Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z
1774981027.0839932,452190.0,756,-18,-14949,1636,-17237,9067
1774981027.0839932,452190.0,668,-690,-14653,3603,-21855,7225
1774981027.0839932,452190.0,1557,-2279,-11450,1591,-31705,2716
1774981027.0839932,452190.0,3090,-2740,-5711,-6633,-32767,-7810
1774981027.0839932,452190.0,3057,1446,-1462,-5982,-32750,-14154
1774981027.0839932,452190.0,-26534,12705,-31821,16213,3130,13021
1774981027.0839932,452190.0,8754,-12192,-11110,23416,17087,-999
1774981027.0839932,452190.0,-1004,-3488,-13255,-30454,-23735,-3786
1774981027.0839932,452190.0,-4876,5184,-17146,-19959,-1380,-6875
1774981027.0839932,452190.0,-3008,-1020,-19157,6432,6718,-3358
1774981027.0839932,452190.0,-3349,-1541,-17611,-7191,11495,-4666
1774981027.0839932,452190.0,-3338,771,-18916,-20477,17769,-6157
1774981027.0839932,452190.0,-3983,1651,-18281,-12636,31884,-1333
1774981027.0839932,452190.0,-4217,329,-24782,-8084,30569,-6460
1774981027.0839932,452190.0,-4252,2782,-24600,812,32767,9077
1774981027.0839932,452190.0,-1753,388,-20002,7354,32766,7842
1774981027.09457,452390.0,103,-2060,-17650,10321,32766,4228
1774981027.09457,452390.0,1218,-2634,-16131,7060,32767,-1519
1774981027.09457,452390.0,1918,-2062,-15569,447,32767,-8085
1774981027.09457,452390.0,2560,-1419,-14633,-4607,32767,-12546
1774981027.09457,452390.0,3037,-551,-13415,-8640,32767,-15948
1774981027.09457,452390.0,3527,629,-13551,-11963,30114,-18599
1774981027.09457,452390.0,3768,2156,-12755,-13086,22972,-19632
1774981027.09457,452390.0,3695,3528,-11801,-13052,18524,-19060
1774981027.09457,452390.0,4205,3923,-10639,-12663,14281,-17550
1774981027.09457,452390.0,4870,4159,-9574,-12103,6615,-16775
1774981027.09457,452390.0,5298,4392,-8646,-11098,-5230,-16757
1774981027.09457,452390.0,4648,4361,-9845,-11577,-16774,-16772
1774981027.09457,452390.0,3717,4635,-12515,-11472,-20156,-15476
1774981027.09457,452390.0,3527,4547,-14737,-7560,-21209,-12183
1774981027.09457,452390.0,3057,4114,-16117,-2279,-19214,-7774
1774981027.09457,452390.0,2738,3558,-17070,2835,-14937,-3993
1774981027.09457,452390.0,2515,2873,-17272,6574,-10191,-3183
1774981027.09457,452390.0,2833,1543,-17147,6534,-6006,-1189
1774981027.09457,452390.0,2583,1421,-17181,2445,-1018,748
1774981027.09457,452390.0,2954,1993,-16925,2664,1827,744
1774981027.0966852,452590.0,2867,1753,-16199,5313,1755,-258
1774981027.0966852,452590.0,2880,1461,-15787,3354,832,-1153
1774981027.0966852,452590.0,2716,1408,-16468,-16,-127,-1151
1774981027.0966852,452590.0,2395,2276,-16912,-2117,974,-911
1774981027.0966852,452590.0,2428,2481,-16752,-2994,2098,-614
1774981027.0966852,452590.0,2550,2539,-16026,-4345,2002,495
1774981027.0966852,452590.0,2630,2622,-15376,-3310,1617,1463
1774981027.0966852,452590.0,2813,2366,-15039,-416,1221,1410
1774981027.0966852,452590.0,3107,2110,-15010,1359,40,499
1774981027.0966852,452590.0,3105,2076,-15128,1402,-1976,-737
1774981027.0966852,452590.0,2825,1906,-16070,465,-2013,-1292
1774981027.0966852,452590.0,2687,1875,-16689,-1403,267,-770
1774981027.0966852,452590.0,2830,2613,-16380,-1898,2325,-255
1774981027.0966852,452590.0,3080,2484,-16182,237,1308,-775
1774981027.0966852,452590.0,3003,2353,-15312,626,-420,-755
1774981027.0966852,452590.0,2909,2450,-15822,-568,-1344,-1006
1774981027.0966852,452590.0,2449,2226,-16838,-1359,-440,-524
1774981027.0966852,452590.0,2512,2757,-17284,-2544,2675,-489
1774981027.0966852,452590.0,2830,2898,-16650,-1676,2950,-687
