Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z,Effective Timestamp
1774980581.496397,6670.0,2514,-3972,-18411,-11524,-23082,32767,1774980581.3157043
1774980581.496397,6670.0,-618,456,-15854,-9799,-18813,32767,1774980581.3257043
1774980581.496397,6670.0,122,2824,-16624,-6384,-18734,32767,1774980581.3357046
1774980581.496397,6670.0,1321,3372,-19038,-1460,-16356,32767,1774980581.3457046
1774980581.496397,6670.0,567,3262,-18166,4113,-11787,32695,1774980581.3557048
1774980581.496397,6670.0,-6,1490,-16985,4527,-7503,26388,1774980581.3657048
1774980581.496397,6670.0,-51,-2111,-16533,216,-4483,18979,1774980581.3757048
1774980581.496397,6670.0,1113,-5702,-18990,-6840,-1328,12553,1774980581.385705
1774980581.496397,6670.0,1255,-5059,-19161,-8852,3687,4872,1774980581.395705
1774980582.875984,6870.0,960,-3930,-17814,-11020,8924,-3343,1774980581.4057052
1774980582.875984,6870.0,-461,-1134,-13614,-9786,17010,-2805,1774980581.4157052
1774980582.875984,6870.0,309,708,-13287,-7434,8752,-1223,1774980581.4257052
1774980582.875984,6870.0,46,522,-13351,-10937,5033,-4969,1774980581.4357054
1774980582.875984,6870.0,-123,-575,-13678,-16911,454,-6289,1774980581.4457054
1774980582.875984,6870.0,530,-87,-14944,-20091,-2512,-8178,1774980581.4557056
1774980582.875984,6870.0,737,410,-15682,-20045,-4516,-12372,1774980581.4657056
1774980582.875984,6870.0,918,788,-16460,-21103,-4760,-20083,1774980581.4757056
1774980582.875984,6870.0,1703,520,-18440,-13218,-3075,-25644,1774980581.4857059
1774980582.875984,6870.0,584,-292,-19000,-758,-68,-25904,1774980581.4957058
1774980582.875984,6870.0,797,46,-19957,10173,18420,-22802,1774980581.505706
1774980582.875984,6870.0,1492,-763,-17874,15395,20840,-22821,1774980581.515706
1774980582.875984,6870.0,1562,-2670,-14951,10042,17749,-23357,1774980581.525706
1774980582.875984,6870.0,1023,-2188,-14122,6304,8752,-19052,1774980581.5357063
1774980582.875984,6870.0,1353,-1900,-14378,11118,3398,-13470,1774980581.5457063
1774980582.875984,6870.0,893,-608,-14326,15497,-662,-6792,1774980581.5557065
1774980582.875984,6870.0,683,1441,-16130,18125,-4882,81,1774980581.5657065
1774980582.875984,6870.0,1737,481,-19027,14209,-4338,1490,1774980581.5757065
1774980582.875984,6870.0,2077,-193,-20111,7542,-1083,-334,1774980581.5857067
1774980582.875984,6870.0,2022,489,-20508,16052,1977,3136,1774980581.5957067
1774980582.877198,7070.0,979,-799,-18148,28560,5171,11085,1774980581.605707
1774980582.877198,7070.0,1789,-3241,-15361,32767,-3553,27675,1774980581.615707
1774980582.877198,7070.0,1940,-5105,-14018,32765,-8413,32767,1774980581.625707
1774980582.877198,7070.0,483,-3363,-11840,32764,-11545,32757,1774980581.6357071
1774980582.877198,7070.0,539,-2970,-13027,32767,-12529,32764,1774980581.6457071
1774980582.877198,7070.0,153,-2589,-14364,28224,-12521,32733,1774980581.6557074
1774980582.877198,7070.0,-929,-474,-14896,6361,-12293,32532,1774980581.6657073
1774980582.877198,7070.0,-1645,1340,-17159,-16152,-11675,32767,1774980581.6757073
1774980582.877198,7070.0,-1460,1228,-17998,-26864,-822,31917,1774980581.6857076
1774980582.877198,7070.0,1349,-4458,-18236,-25792,1404,25418,1774980581.6957076
1774980582.877198,7070.0,781,-7251,-15567,-15741,1878,19594,1774980581.7057078
1774980582.877198,7070.0,582,-8412,-13259,-10750,84,14609,1774980581.7157078
1774980582.877198,7070.0,-181,-7305,-12946,-12371,-2154,12150,1774980581.7257078
1774980582.877198,7070.0,216,-4695,-14238,-13445,-5542,10041,1774980581.735708
1774980582.877198,7070.0,-232,-2695,-15979,-15856,-6346,6266,1774980581.745708
1774980582.877198,7070.0,-143,-1329,-16175,-24657,-3570,-1154,1774980581.7557082
1774980582.877198,7070.0,-494,562,-16562,-32767,-1738,-6905,1774980581.7657082
1774980582.877198,7070.0,-692,1021,-17062,-32767,-400,-8471,1774980581.7757082
1774980582.877198,7070.0,-482,-595,-17809,-32388,-78,-6927,1774980581.7857084
1774980582.877198,7070.0,-377,-2277,-16920,-25455,718,-5747,1774980581.7957084
1774980582.877983,7270.0,-78,-2050,-16578,-19094,151,-4478,1774980581.8057086
1774980582.877983,7270.0,110,-572,-16295,-11255,-260,-3586,1774980581.8157086
1774980582.877983,7270.0,-139,232,-15427,-4773,421,-4625,1774980581.8257086
1774980582.877983,7270.0,-286,165,-15164,298,-662,-2700,1774980581.8357089
1774980582.877983,7270.0,-258,10,-15878,4129,-2157,-206,1774980581.8457088
1774980582.877983,7270.0,-452,704,-16424,5375,-1419,663,1774980581.855709
1774980582.877983,7270.0,-787,715,-15999,3741,-371,926,1774980581.865709
1774980582.877983,7270.0,-501,-376,-16039,-707,-1609,1719,1774980581.875709
1774980582.877983,7270.0,-677,-989,-16330,-60,-2277,3389,1774980581.8857093
1774980582.877983,7270.0,-702,-1372,-15963,3451,-501,7781,1774980581.8957093
1774980582.877983,7270.0,1850,-2566,-19828,-1713,-7181,4099,1774980581.9057095
1774980582.877983,7270.0,-497,213,-17129,-9953,-13919,-1762,1774980581.9157095
1774980582.877983,7270.0,-789,-766,-19143,-5242,-714,-3739,1774980581.9257095
1774980582.877983,7270.0,-1260,963,-17102,-2173,3814,-1055,1774980581.9357097
1774980582.877983,7270.0,-775,1267,-16302,7,3536,2155,1774980581.9457097
1774980582.877983,7270.0,-221,738,-15167,-3441,100,2419,1774980581.9557097
1774980582.877983,7270.0,150,-882,-15751,-10364,-3879,768,1774980581.96571
1774980582.877983,7270.0,572,-1450,-15760,-9458,-3063,-2149,1774980581.97571
1774980582.877983,7270.0,496,-1295,-16303,-5662,-7117,-3817,1774980581.9857101
1774980582.877983,7270.0,316,-168,-16534,-1162,-9454,-6712,1774980581.9957101
1774980582.8783638,7470.0,-181,329,-16464,-169,-12352,-6173,1774980582.0057101
1774980582.8783638,7470.0,-260,1535,-14441,-2662,-19500,-1921,1774980582.0157104
1774980582.8783638,7470.0,-221,1886,-13930,-7566,-31100,6524,1774980582.0257103
1774980582.8783638,7470.0,-3549,490,-22437,-12935,-32767,31422,1774980582.0357106
1774980582.8783638,7470.0,670,-1870,-18494,8041,-24238,2551,1774980582.0457106
1774980582.8783638,7470.0,-5126,-2433,-16423,-3817,-14060,-8482,1774980582.0557106
