Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z,Effective Timestamp
1775067500.613447,3724430.0,2200,3767,-10315,32047,25655,-2049,1775067499.3938296
1775067500.613447,3724430.0,1866,-2126,-7325,30948,14976,4910,1775067499.4038296
1775067500.613447,3724430.0,1116,-5265,-6981,13419,4147,10608,1775067499.4138298
1775067500.613447,3724430.0,-155,-7610,-6588,10202,-1647,5580,1775067499.4238298
1775067500.613447,3724430.0,-471,-8873,-8041,4532,-3297,-5400,1775067499.4338298
1775067500.613447,3724430.0,-320,-6397,-8837,-9355,-7923,-13992,1775067499.44383
1775067500.613447,3724430.0,652,-1997,-8510,-18841,-15157,-18599,1775067499.45383
1775067500.613447,3724430.0,1009,1584,-9683,-18285,-22919,-16436,1775067499.46383
1775067500.613447,3724430.0,-45,229,-10306,-16815,-28840,-9039,1775067499.4738302
1775067500.613447,3724430.0,373,2279,-14462,-26655,-32767,-3349,1775067499.4838302
1775067500.613447,3724430.0,-3311,3446,-22648,-27209,-32767,404,1775067499.4938302
1775067500.613447,3724430.0,-4283,6796,-31282,-17002,-32510,5643,1775067499.5038304
1775067500.613447,3724430.0,-5683,6901,-32767,-2574,-13790,6219,1775067499.5138304
1775067500.613447,3724430.0,-4529,4748,-30330,7551,17859,6106,1775067499.5238304
1775067500.613447,3724430.0,-2743,5357,-27321,13196,32419,5914,1775067499.5338306
1775067500.613447,3724430.0,-1708,4400,-21627,20647,32767,4473,1775067499.5438306
1775067500.613447,3724430.0,-172,1831,-15252,23433,32749,4392,1775067499.5538309
1775067500.613447,3724430.0,1018,-864,-11324,18390,29559,5261,1775067499.5638309
1775067500.613447,3724430.0,1547,-1946,-9264,10660,13845,4295,1775067499.5738308
1775067500.6137118,3724630.0,-534,-5024,-7903,9135,3728,3683,1775067499.583831
1775067500.6137118,3724630.0,4,-6785,-6941,3541,1905,-1333,1775067499.593831
1775067500.6137118,3724630.0,864,-5043,-7971,-13257,-7700,-9529,1775067499.603831
1775067500.6137118,3724630.0,1674,-628,-7382,-19183,-23104,-12981,1775067499.6138313
1775067500.6137118,3724630.0,1186,1557,-7479,-9186,-32767,-11740,1775067499.6238313
1775067500.6137118,3724630.0,-143,-932,-6880,-3842,-32767,-6524,1775067499.6338313
1775067500.6137118,3724630.0,-3064,-3437,-12155,-16212,-32755,3060,1775067499.6438315
1775067500.6137118,3724630.0,-4944,3611,-27408,-32407,-32767,2279,1775067499.6538315
1775067500.6137118,3724630.0,-7445,7824,-31294,-16369,-30038,-3121,1775067499.6638315
1775067500.6137118,3724630.0,-7081,2926,-31468,512,8048,4935,1775067499.6738317
1775067500.6137118,3724630.0,-4788,3971,-28932,-2074,30066,7801,1775067499.6838317
1775067500.6137118,3724630.0,-3600,4664,-25024,5793,32767,1711,1775067499.6938317
1775067500.6137118,3724630.0,-1551,3216,-19217,16725,32746,-1600,1775067499.703832
1775067500.6137118,3724630.0,-399,885,-14085,15823,32767,-3697,1775067499.713832
1775067500.6137118,3724630.0,971,235,-11461,8641,32388,-4529,1775067499.7238321
1775067500.6137118,3724630.0,2225,1416,-10805,6922,20122,-3019,1775067499.7338321
