Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z,Effective Timestamp
1774977581.740031,6910.0,-2038,179,-15971,18,12,-50,1774977580.9155529
1774977581.740031,6910.0,-2030,191,-15955,10,2,-43,1774977580.9255528
1774977581.740031,6910.0,-2029,188,-16009,6,-20,-21,1774977580.9355528
1774977581.740031,6910.0,-2047,172,-16016,3,9,-68,1774977580.945553
1774977581.740031,6910.0,-2043,168,-16001,16,-3,-37,1774977580.955553
1774977581.740031,6910.0,-2040,202,-15998,16,7,-48,1774977580.965553
1774977581.740031,6910.0,-2055,179,-16029,5,-21,-45,1774977580.975553
1774977581.740031,6910.0,-4589,1962,-15664,543,-233,5458,1774977580.9855533
1774977581.740031,6910.0,-3918,-2596,-15775,4992,-715,32767,1774977580.9955533
1774977581.740031,6910.0,-1967,282,-16036,1797,-3658,32767,1774977581.0055532
1774977581.740031,6910.0,-2302,1336,-15904,3849,-2082,32732,1774977581.0155532
1774977581.740031,6910.0,-861,1556,-16243,6195,339,30996,1774977581.0255535
1774977581.740031,6910.0,-449,-2868,-14832,6170,6547,8653,1774977581.0355535
1774977581.740031,6910.0,-2193,-1248,-16263,221,-1940,7949,1774977581.0455534
1774977581.75543,7110.0,-1525,-113,-16229,435,29,2869,1774977581.0555534
1774977581.75543,7110.0,-983,153,-16137,289,35,1062,1774977581.0655534
1774977581.75543,7110.0,-1808,11,-16013,351,-52,3441,1774977581.0755537
1774977581.75543,7110.0,-2173,194,-15983,665,-44,4888,1774977581.0855536
1774977581.75543,7110.0,-2424,-306,-16237,140,1532,-811,1774977581.0955536
1774977581.75543,7110.0,-1589,614,-15889,-739,4573,-7943,1774977581.1055536
1774977581.75543,7110.0,-737,1062,-15649,-1190,-5347,-6327,1774977581.1155539
1774977581.75543,7110.0,-3273,182,-16226,-1376,-1843,-144,1774977581.1255538
1774977581.75543,7110.0,-2248,671,-16014,-1167,-1122,2946,1774977581.1355538
1774977581.75543,7110.0,-3320,-160,-16575,-3303,569,6136,1774977581.1455538
1774977581.75543,7110.0,-2916,-268,-16353,-5318,5545,5085,1774977581.155554
1774977581.75543,7110.0,-1656,515,-15935,-5457,6639,4880,1774977581.165554
1774977581.75543,7110.0,-1611,472,-15719,-5201,4486,6766,1774977581.175554
1774977581.75543,7110.0,-1654,39,-15990,-4398,2744,6794,1774977581.185554
1774977581.75543,7110.0,-1729,-182,-15944,-5451,1788,4820,1774977581.195554
1774977581.75543,7110.0,-1849,484,-16131,-5318,1063,2766,1774977581.2055542
1774977581.75543,7110.0,-2148,149,-15741,-5055,3069,479,1774977581.2155542
1774977581.75543,7110.0,-1999,548,-15741,-2958,3465,-1800,1774977581.2255542
1774977581.75543,7110.0,-2074,1266,-16060,-693,4898,-2185,1774977581.2355542
1774977581.75543,7110.0,-2192,863,-16051,1269,6235,-705,1774977581.2455544
1774977581.771754,7310.0,-1827,854,-16181,2004,7293,727,1774977581.2555544
1774977581.771754,7310.0,-1622,837,-15894,1983,7378,2441,1774977581.2655544
1774977581.771754,7310.0,-1040,1294,-15750,2608,4802,5335,1774977581.2755544
1774977581.771754,7310.0,-888,1204,-15713,4060,1951,7383,1774977581.2855546
1774977581.771754,7310.0,-1337,689,-15868,4669,-219,6308,1774977581.2955546
1774977581.771754,7310.0,-1620,435,-16210,3866,1453,1896,1774977581.3055546
1774977581.771754,7310.0,-1536,268,-16151,2374,3482,-2798,1774977581.3155546
1774977581.771754,7310.0,-1469,254,-15889,856,2110,-6737,1774977581.3255546
1774977581.771754,7310.0,-1512,466,-15740,-1080,-2843,-8486,1774977581.3355548
1774977581.771754,7310.0,-1248,997,-15954,-88,-4467,-2798,1774977581.3455548
1774977581.771754,7310.0,-1839,885,-15896,1826,-5013,1015,1774977581.3555548
1774977581.771754,7310.0,-1961,985,-16234,4444,-1947,1669,1774977581.3655548
1774977581.771754,7310.0,-1459,1207,-15775,11630,3932,2047,1774977581.375555
1774977581.771754,7310.0,-1060,641,-15700,15463,4324,6133,1774977581.385555
1774977581.771754,7310.0,-1156,-685,-15207,783,3101,4191,1774977581.395555
1774977581.771754,7310.0,-610,-170,-16333,-118,2645,-1072,1774977581.405555
1774977581.771754,7310.0,-1019,-446,-15489,-567,-723,-6978,1774977581.4155552
1774977581.771754,7310.0,-584,406,-15827,-1087,-5516,-9418,1774977581.4255552
1774977581.771754,7310.0,-304,579,-16481,-827,-6282,-5884,1774977581.4355552
1774977581.771754,7310.0,-850,83,-15817,-620,-5469,-3626,1774977581.4455552
1774977581.774709,7510.0,-1086,93,-15868,-699,-10782,-3138,1774977581.4555552
1774977581.774709,7510.0,-1641,-114,-16115,-436,-9036,225,1774977581.4655554
1774977581.774709,7510.0,-2377,184,-16135,-694,-9052,157,1774977581.4755554
1774977581.774709,7510.0,-2538,-106,-16019,-402,-6636,55,1774977581.4855554
1774977581.774709,7510.0,-2030,542,-16256,-423,-5611,-952,1774977581.4955554
1774977581.774709,7510.0,-2651,-78,-15912,-290,-4498,-211,1774977581.5055556
1774977581.774709,7510.0,-2846,378,-16471,-447,-2573,-2188,1774977581.5155556
1774977581.774709,7510.0,-2517,-230,-15981,-227,202,-2594,1774977581.5255556
1774977581.774709,7510.0,-2240,-174,-15937,-400,-43,-2919,1774977581.5355556
1774977581.774709,7510.0,-2120,-56,-16001,-243,35,-1616,1774977581.5455558
1774977581.774709,7510.0,-1117,799,-16068,60,-174,-49,1774977581.5555558
1774977581.774709,7510.0,-774,1608,-16132,-79,20,-620,1774977581.5655558
1774977581.774709,7510.0,-2024,234,-15971,26,8,-39,1774977581.5755558
1774977581.774709,7510.0,-2050,163,-15986,13,22,-5,1774977581.5855558
1774977581.774709,7510.0,-2041,195,-16032,13,-12,65,1774977581.595556
1774977581.774709,7510.0,-2563,-142,-15957,369,0,2903,1774977581.605556
1774977581.774709,7510.0,-1639,440,-16044,422,-36,3472,1774977581.615556
1774977581.774709,7510.0,-2061,202,-15944,110,-2,750,1774977581.625556
1774977581.774709,7510.0,-2159,75,-15953,387,30,2790,1774977581.6355562
1774977581.774709,7510.0,-1849,275,-15995,197,-43,1600,1774977581.6455562
1774977583.124237,7710.0,-2382,7,-15923,258,-65,1792,1774977581.6555562
1774977583.124237,7710.0,-1867,184,-16006,453,-58,3610,1774977581.6655562
1774977583.124237,7710.0,-2093,160,-16004,385,-26,2942,1774977581.6755564
1774977583.124237,7710.0,-1893,282,-16046,302,-49,2167,1774977581.6855564
1774977583.124237,7710.0,-1976,230,-16016,200,-39,1514,1774977581.6955564
1774977583.124237,7710.0,-2107,93,-15961,263,-52,1951,1774977581.7055564
1774977583.124237,7710.0,-1995,245,-16024,309,-30,2347,1774977581.7155564
1774977583.124237,7710.0,-1808,265,-16030,96,-34,582,1774977581.7255566
1774977583.124237,7710.0,-2016,188,-15961,4,-10,-94,1774977581.7355566
1774977583.124237,7710.0,-2035,165,-15944,14,5,-46,1774977581.7455566
1774977583.124237,7710.0,-2017,172,-15982,19,-38,-48,1774977581.7555566
1774977583.124237,7710.0,-2025,200,-16030,19,-23,-40,1774977581.7655568
1774977583.124237,7710.0,-2171,58,-15998,10,-11,-30,1774977581.7755568
1774977583.124237,7710.0,-2447,-63,-15984,-38,56,-377,1774977581.7855568
1774977583.124237,7710.0,-2493,-96,-15945,-13,-18,-359,1774977581.7955568
1774977583.124237,7710.0,-1833,211,-16017,-48,-76,-407,1774977581.805557
1774977583.124237,7710.0,-1747,125,-16022,322,45,2210,1774977581.815557
1774977583.124237,7710.0,-1560,111,-15989,901,-83,7225,1774977581.825557
1774977583.124237,7710.0,-1676,-3,-16017,1319,-163,11361,1774977581.835557
1774977583.124237,7710.0,-2443,-366,-15962,1508,-215,13290,1774977581.845557
1774977583.127563,7910.0,-2710,-483,-15912,1420,-125,11374,1774977581.8555572
1774977583.127563,7910.0,-2920,-164,-15860,1366,-175,11010,1774977581.8655572
1774977583.127563,7910.0,-3020,-58,-15864,1008,-82,7817,1774977581.8755572
1774977583.127563,7910.0,-2594,178,-15979,650,-36,4910,1774977581.8855572
1774977583.127563,7910.0,-2129,203,-15953,-181,-285,2684,1774977581.8955574
1774977583.127563,7910.0,-1577,-50,-15998,-4296,-3874,-619,1774977581.9055574
1774977583.127563,7910.0,-2201,2178,-15599,-1755,-3006,1807,1774977581.9155574
1774977583.127563,7910.0,-1646,-163,-15706,1445,2124,3645,1774977581.9255574
1774977583.127563,7910.0,-1638,672,-15988,257,90,2264,1774977581.9355576
1774977583.127563,7910.0,-1825,382,-16017,296,26,2597,1774977581.9455576
1774977583.127563,7910.0,-1861,458,-16028,292,-26,1720,1774977581.9555576
1774977583.127563,7910.0,-1677,376,-16062,577,-184,4719,1774977581.9655576
1774977583.127563,7910.0,-1511,570,-16050,828,-23,6564,1774977581.9755576
1774977583.127563,7910.0,-1848,405,-16010,804,-255,7479,1774977581.9855578
1774977583.127563,7910.0,-1849,414,-16021,798,-43,5935,1774977581.9955578
1774977583.127563,7910.0,-2095,443,-15972,447,-87,4790,1774977582.0055578
1774977583.127563,7910.0,-2216,-62,-16099,-93,50,6413,1774977582.0155578
1774977583.127563,7910.0,-1967,235,-15975,-1300,-5,6759,1774977582.025558
1774977583.127563,7910.0,-1650,478,-15785,1577,-95,4447,1774977582.035558
