Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z,Effective Timestamp
1774981909.611615,7090.0,-2102,281,-15996,17,-24,-19,1774981908.72638
1774981909.611615,7090.0,-2077,260,-15982,0,21,-34,1774981908.73638
1774981909.611615,7090.0,-2099,268,-15999,9,-1,-39,1774981908.74638
1774981909.611615,7090.0,-2076,264,-15932,18,20,-55,1774981908.7563803
1774981909.611615,7090.0,-2094,283,-15958,5,2,-35,1774981908.7663803
1774981909.611615,7090.0,-2090,280,-15982,18,8,-51,1774981908.7763803
1774981909.611615,7090.0,-2047,253,-15993,12,0,-52,1774981908.7863803
1774981909.611615,7090.0,-2072,297,-15972,22,13,-58,1774981908.7963803
1774981909.611615,7090.0,-2100,254,-16034,1,9,-39,1774981908.8063805
1774981909.611615,7090.0,-2083,276,-16000,10,-39,-38,1774981908.8163805
1774981909.611615,7090.0,-2089,259,-16011,6,-4,-38,1774981908.8263805
1774981909.611615,7090.0,-2077,265,-15976,16,-12,-27,1774981908.8363805
1774981909.611615,7090.0,-2077,250,-15949,25,-5,-25,1774981908.8463807
1774981909.611615,7090.0,-2094,270,-15966,25,25,-42,1774981908.8563807
1774981909.619107,7290.0,-2097,262,-15945,21,-11,-32,1774981908.8663807
1774981909.619107,7290.0,-2070,240,-15981,8,-9,-28,1774981908.8763807
1774981909.619107,7290.0,-2079,247,-16003,6,-15,-36,1774981908.8863807
1774981909.619107,7290.0,-2072,282,-16042,-2,-21,-53,1774981908.896381
1774981909.619107,7290.0,-2089,272,-16025,29,0,-54,1774981908.906381
1774981909.619107,7290.0,-2066,260,-15979,36,29,-43,1774981908.916381
1774981909.619107,7290.0,-2079,251,-15948,32,-10,-52,1774981908.9263809
1774981909.619107,7290.0,-2075,273,-15970,24,0,-47,1774981908.9363809
1774981909.619107,7290.0,-2082,261,-15982,10,-18,-58,1774981908.946381
1774981909.619107,7290.0,-2048,248,-15941,29,-2,-39,1774981908.956381
1774981909.619107,7290.0,-2093,274,-15948,2,2,-41,1774981908.966381
1774981909.619107,7290.0,-2082,250,-16030,8,-8,-55,1774981908.976381
1774981909.619107,7290.0,-2101,268,-15997,8,-7,-43,1774981908.9863813
1774981909.619107,7290.0,-2080,271,-16005,30,-2,-41,1774981908.9963813
1774981909.619107,7290.0,-2067,260,-15982,-14,-20,-51,1774981909.0063813
1774981909.619107,7290.0,-2089,255,-15973,30,-5,-56,1774981909.0163813
1774981909.619107,7290.0,-2067,260,-15950,25,-14,-34,1774981909.0263813
1774981909.619107,7290.0,-2086,274,-15953,16,-8,-35,1774981909.0363815
1774981909.619107,7290.0,-2074,272,-15966,18,-27,-52,1774981909.0463815
1774981909.619107,7290.0,-2088,262,-15995,22,0,-36,1774981909.0563815
1774981909.625033,7490.0,-2092,277,-16004,-6,5,-61,1774981909.0663815
1774981909.625033,7490.0,-2043,297,-16001,8,8,-47,1774981909.0763814
1774981909.625033,7490.0,-2074,287,-16010,-12,-4,-40,1774981909.0863817
1774981909.625033,7490.0,-2095,275,-15972,-7,-9,-55,1774981909.0963817
1774981909.625033,7490.0,-2091,269,-15963,-2,-15,-46,1774981909.1063817
1774981909.625033,7490.0,-2071,260,-15958,18,-25,-45,1774981909.1163816
1774981909.625033,7490.0,-2100,266,-15976,5,18,-54,1774981909.1263819
1774981909.625033,7490.0,-2079,272,-15994,12,-19,-64,1774981909.1363819
1774981909.625033,7490.0,-2078,256,-15986,-2,17,-27,1774981909.1463819
1774981909.625033,7490.0,-2082,271,-15981,-1,-12,-33,1774981909.1563818
1774981909.625033,7490.0,-2105,264,-16015,15,5,-47,1774981909.1663818
1774981909.625033,7490.0,-2104,252,-15989,6,25,-37,1774981909.176382
1774981909.625033,7490.0,-2080,261,-15972,11,8,-39,1774981909.186382
1774981909.625033,7490.0,-2059,248,-15945,31,-1,-49,1774981909.196382
1774981909.625033,7490.0,-2109,263,-15990,30,-16,-35,1774981909.206382
1774981909.625033,7490.0,-2101,243,-15936,11,-10,-29,1774981909.216382
1774981909.625033,7490.0,-2074,239,-15951,16,-3,-19,1774981909.2263823
1774981909.625033,7490.0,-2084,276,-15975,22,-16,-48,1774981909.2363822
1774981909.625033,7490.0,-2086,269,-16042,16,0,-50,1774981909.2463822
1774981909.625033,7490.0,-2065,289,-15978,26,-7,-21,1774981909.2563822
1774981909.6324348,7690.0,-2071,256,-15979,10,3,-36,1774981909.2663825
1774981909.6324348,7690.0,-2075,263,-15962,9,11,-43,1774981909.2763824
1774981909.6324348,7690.0,-2089,272,-15993,27,-20,-43,1774981909.2863824
1774981909.6324348,7690.0,-2078,276,-15927,18,-12,-45,1774981909.2963824
1774981909.6324348,7690.0,-2051,264,-15960,13,-14,-72,1774981909.3063824
1774981909.6324348,7690.0,-2072,271,-15941,4,-17,-34,1774981909.3163826
1774981909.6324348,7690.0,-2090,292,-16007,20,-3,-49,1774981909.3263826
1774981909.6324348,7690.0,-2076,266,-16015,22,1,-39,1774981909.3363826
1774981909.6324348,7690.0,-2063,281,-15960,15,1,-36,1774981909.3463826
1774981909.6324348,7690.0,-2074,287,-15998,7,4,-39,1774981909.3563826
1774981909.6324348,7690.0,-2064,255,-16008,18,-24,-59,1774981909.3663828
1774981909.6324348,7690.0,-2094,257,-15954,7,2,-63,1774981909.3763828
1774981909.6324348,7690.0,-2085,245,-15942,-2,-14,-40,1774981909.3863828
1774981909.6324348,7690.0,-2067,235,-15960,29,-16,-40,1774981909.3963828
1774981909.6324348,7690.0,-2087,258,-16007,13,10,-48,1774981909.4063828
1774981909.6324348,7690.0,-2088,286,-15978,15,-19,-38,1774981909.416383
1774981909.6324348,7690.0,-2076,258,-16002,21,-39,-51,1774981909.426383
1774981909.6324348,7690.0,-2091,232,-16013,9,-34,-46,1774981909.436383
1774981909.6324348,7690.0,-2085,273,-15993,0,-24,-40,1774981909.446383
1774981909.6324348,7690.0,-2086,268,-15964,16,-24,-51,1774981909.4563832
1774981910.951359,7890.0,-2070,271,-15966,15,-6,-46,1774981909.4663832
1774981910.951359,7890.0,-2066,259,-15965,10,0,-35,1774981909.4763832
1774981910.951359,7890.0,-2092,255,-15991,21,2,-46,1774981909.4863832
1774981910.951359,7890.0,-2084,248,-15997,7,9,-40,1774981909.4963832
1774981910.951359,7890.0,-2079,267,-16008,12,-34,-50,1774981909.5063834
1774981910.951359,7890.0,-2094,276,-15998,5,1,-61,1774981909.5163834
1774981910.951359,7890.0,-2089,291,-15987,26,-13,-54,1774981909.5263834
1774981910.951359,7890.0,-2091,258,-15962,22,4,-36,1774981909.5363834
1774981910.951359,7890.0,-2066,299,-15944,32,15,-32,1774981909.5463834
1774981910.951359,7890.0,-2096,264,-15971,17,-12,-45,1774981909.5563836
1774981910.951359,7890.0,-2088,284,-15966,19,-12,-39,1774981909.5663836
1774981910.951359,7890.0,-2092,258,-15947,14,-17,-31,1774981909.5763836
1774981910.951359,7890.0,-2083,275,-15962,23,-20,-35,1774981909.5863836
1774981910.951359,7890.0,-2049,271,-15976,17,-4,-71,1774981909.5963838
1774981910.951359,7890.0,-2086,303,-16013,24,-6,-52,1774981909.6063838
1774981910.951359,7890.0,-2079,264,-15991,43,-1,-19,1774981909.6163838
1774981910.951359,7890.0,-2064,261,-15972,13,-4,-48,1774981909.6263838
1774981910.951359,7890.0,-2068,227,-15966,10,14,-50,1774981909.6363838
1774981910.951359,7890.0,-2082,285,-15982,8,-34,-38,1774981909.646384
1774981910.951359,7890.0,-2107,267,-15927,2,-21,-35,1774981909.656384
1774981910.9826822,8090.0,-2076,274,-15977,31,-22,-49,1774981909.666384
1774981910.9826822,8090.0,-2070,258,-15969,12,-22,-36,1774981909.676384
1774981910.9826822,8090.0,-2081,274,-16053,25,-19,-45,1774981909.686384
1774981910.9826822,8090.0,-2076,271,-15980,20,-15,-41,1774981909.6963842
1774981910.9826822,8090.0,-2094,274,-15979,3,-21,-59,1774981909.7063842
