Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z,Effective Timestamp
1774978155.6535392,12800.0,-2614.0,-58.0,-16121.0,69.0,107.0,54.0,1774978155.4195502
1774978155.6535392,12800.0,-2630.980567264414,-58.99885689790669,-16116.005715510466,64.00571551046653,107.0,51.00342930627992,1774978155.4295502
1774978155.6535392,12800.0,-2605.059441308852,-57.00457240837322,-16115.002286204186,61.00685861255983,103.00914481674644,60.97713795813389,1774978155.4395502
1774978155.6535392,12800.0,-2634.8971208116027,-54.01028791883975,-16129.9485604058,34.09259126955776,100.01028791883975,60.00342930627992,1774978155.4495502
1774978155.6535392,12800.0,-2617.082303350718,-56.98628277488033,-16127.01371722512,68.8399657069372,126.87654497392299,61.99085518325355,1774978155.4595501
1774978155.6535392,12800.0,-2627.937129384868,-64.95427591626778,-16119.045724083731,72.97713795813388,130.97713795813388,68.9599914267343,1774978155.4695501
1774978155.6535392,12800.0,-2626.0137172251198,-35.20575837679503,-16098.144030863756,24.33607201543188,131.0,52.11659641351718,1774978155.4795501
1774978155.6535392,12800.0,-2622.0320068586125,-54.8399657069372,-16118.831963992285,55.74394513109952,116.1200257197971,70.84796742159034,1774978155.48955
1774978155.6535392,12800.0,-2615.064013717225,-39.14631706794313,-16139.807958848325,66.8994070157891,104.10973780095735,48.210330785168246,1774978155.49955
1774978155.6535392,12800.0,-2596.1954704579553,-74.62963492176895,-16129.113167107238,61.061727513038505,85.19547045795528,48.0,1774978155.50955
1774978155.6535392,12800.0,-2598.965706937201,-79.94284489533472,-16120.102879188398,59.02286204186611,117.62277630920912,67.77137958133886,1774978155.51955
1774978155.6535392,12800.0,-2592.0880188611845,-68.15088947631635,-16105.188611845395,51.100592984210905,120.96227763092091,63.062870615131814,1774978155.52955
1774978155.6535392,12800.0,-2589.041151675359,-69.97256554976066,-16101.054868900479,66.7805243980853,117.05486890047868,62.01371722511967,1774978155.53955
1774978155.6535392,12800.0,-2614.6136314924624,-69.01486032721297,-16118.732514110166,55.17832392655569,117.98513967278703,64.95541901836108,1774978155.54955
1774978155.6535392,12800.0,-2591.3840823033506,-109.34385939844252,-16122.935986282775,56.96799314138744,90.44809602057585,67.95198971208116,1774978155.55955
1774978155.6535392,12800.0,-2616.554190183611,-96.2400514395942,-16140.691362434807,70.7599485604058,122.43416446381367,56.205758376795025,1774978155.56955
1774978155.6535392,12800.0,-2595.402371936844,-71.45724083732229,-16129.219475601914,57.25605486890048,83.73158533971565,64.83539329856397,1774978155.57955
1774978155.6535392,12800.0,-2636.1838251053796,-58.25262556262056,-16125.077730942345,53.077730942344786,100.65021075944846,50.29149103379296,1774978155.58955
1774978155.6535392,12800.0,-2634.0617275130385,-53.102879188397516,-16105.41151675359,44.18518253911552,111.77366578552547,66.65021075944846,1774978155.59955
1774978155.6535392,12800.0,-2634.9782810602273,-68.65249696363506,-16113.804529542045,71.39186968636136,107.10859469886404,67.0,1774978155.60955
1774978156.9973323,12995.427591626778,-2639.8856897906694,-86.58848324640995,-16104.22862041866,68.09144816746446,130.45131099521325,63.091448167464456,1774978155.61955
1774978157.028773,13000.0,-2638.0480102879187,-65.52811316710724,-16100.096020575838,61.16803600771594,101.7201543187826,62.02400514395942,1774978155.62955
1774978157.028773,13000.0,-2628.2514824605273,-56.226334214474534,-16127.295849110524,49.30177895263271,118.54733157105093,55.17603772236908,1774978155.63955
1774978157.028773,13000.0,-2619.236622133314,-66.71079517039365,-16123.13145674073,56.78966921483175,97.57840965921268,58.89483460741587,1774978155.64955
1774978157.028773,13000.0,-2641.3690076444955,-60.19204115167536,-16127.862827748804,60.89026219904265,106.72565549760662,58.02743445023934,1774978155.65955
1774978157.028773,13000.0,-2650.7428020290063,-58.057155104665284,-16145.485604058013,65.85711223833678,95.3429306279917,58.97142244766736,1774978155.66955
1774978157.028773,13000.0,-2620.921340287204,-42.47553047081517,-16090.69407730228,61.14860327212974,108.58391083803672,72.58391083803672,1774978155.67955
1774978157.028773,13000.0,-2621.9382724869615,-46.84568121740373,-16116.13581481746,58.092591269557765,99.30863756519254,61.370365078231046,1774978155.68955
1774978157.028773,13000.0,-2628.775951989712,-58.615917696649284,-16147.00778738301,63.80795884832464,99.96799314138744,49.384082303350716,1774978155.69955
1774978157.028773,13000.0,-2635.767950275059,-48.36464956776452,-16093.856397799529,65.93370007858827,98.06629992141173,69.30385082517682,1774978155.70955
1774978157.028773,13000.0,-2624.41151675359,-54.7599485604058,-16098.759948560406,57.30863756519254,127.93691505322569,57.44580981638923,1774978155.71955
1774978157.028773,13000.0,-2600.8504679574194,-78.14953204258056,-16126.972351218119,62.78738301064514,115.49610630849467,44.4606701436022,1774978155.72955
1774978157.028773,13000.0,-2603.853682932057,-60.69500607272987,-16101.987640208616,63.0,125.59762806315639,46.89026219904265,1774978155.7395499
1774978157.028773,13000.0,-2605.9245552618418,-63.84911052368365,-16104.849110523684,61.075444738158176,113.49039079802814,57.58505394013003,1774978155.7495499
1774978157.028773,13000.0,-2628.106094163035,-69.76680717296564,-16096.349789240552,76.3781524612417,100.50525112524112,57.03886547117239,1774978155.7595499
1774978157.028773,13000.0,-2604.040222904908,-71.9199828534686,-16125.759734228763,54.92019718511109,109.599914267343,57.0,1774978155.7695498
1774978157.028773,13000.0,-2592.452668428949,-116.10702293348575,-16120.288061727513,57.83539329856398,93.69957848110309,57.0,1774978155.7795498
1774978157.028773,13000.0,-2609.238694005858,-65.32621275987712,-16108.507537329428,73.32328356076302,94.91541044509538,60.83082089019076,1774978155.7895498
1774978157.028773,13000.0,-2609.0434378795458,-88.82717725226834,-16128.087804529541,63.47781667500178,88.30406515681932,61.956562120454386,1774978155.7995498
1774978157.028773,13000.0,-2611.866257055083,-68.02536257769522,-16137.59877116525,70.64335214688862,99.46502822033293,53.401228834750306,1774978155.8095498
1774978157.0302532,13190.855183253554,-2625.3598628277487,-67.0,-16135.137172251196,63.365792669857825,111.45131099521326,54.908551832535544,1774978155.8195498
1774978157.030324,13200.0,-2630.7656640708724,-85.10952346931485,-16105.452882760592,51.56240622990641,125.34385939844252,71.20325784096592,1774978155.8295498
1774978157.030324,13200.0,-2644.327855969136,-76.4801028791884,-16124.943773665786,49.09602057583768,86.96842180467243,57.7201543187826,1774978155.8395498
1774978157.030324,13200.0,-2633.5898406801457,-67.4423805101093,-16126.0,72.77116524969637,111.62370507965993,57.0,1774978155.8495498
1774978157.030324,13200.0,-2647.245552618418,-62.25148246052726,-16131.698221047367,50.257412302636276,106.35207544473816,74.09466314210188,1774978155.8595498
1774978157.030324,13200.0,-2632.8230335071803,-72.43416446381367,-16075.086375651925,72.71401014503108,107.89712081160249,59.823033507180114,1774978155.8695498
1774978157.030324,13200.0,-2634.8422519111236,-41.735228977638066,-16129.792455526183,65.47324426662857,114.63192112595556,69.42159034078732,1774978155.8795497
1774978157.030324,13200.0,-2614.1819675644783,-69.33450025005358,-16128.268628991927,52.69843537900979,104.59098378223905,69.05372579838537,1774978155.8895497
1774978157.030324,13200.0,-2636.6282774880333,-56.823033507180114,-16102.481460312923,67.12209759234122,121.01235979138387,67.10973780095735,1774978155.8995497
1774978157.030324,13200.0,-2619.1202400514394,-40.89619204115168,-16099.112024005144,59.504108023147815,105.00821604629563,72.66392798456812,1774978155.9095497
1774978157.030324,13200.0,-2629.3141387440164,-48.485604058012434,-16128.228191755376,52.400085732657,92.68586125598343,56.971636779309854,1774978155.9195497
1774978157.030324,13200.0,-2608.3408587554477,-65.00893048510395,-16124.349789240552,52.94170179324141,124.0178609702079,77.6591412445524,1774978155.9295497
1774978157.030324,13200.0,-2607.0,-81.98949774951775,-16116.475530470816,65.22726298492535,106.24826748588983,62.06994355933414,1774978155.9395497
1774978157.030324,13200.0,-2621.091233835822,-62.33285704079446,-16115.060584410945,70.69707794527399,113.45474030149317,67.57590912338358,1774978155.9495497
1774978157.030324,13200.0,-2599.4814603129244,-73.19754233049939,-16126.259269843538,64.43209259126955,105.55554761734658,57.67900264342359,1774978155.9595497
1774978157.030324,13200.0,-2583.9430592269773,-79.62277630920912,-16133.559905694077,64.0,102.18861184539544,68.24555261841823,1774978155.9695497
1774978157.030324,13200.0,-2585.8079588483247,-106.20761591769664,-16134.0,70.55190397942417,92.6401371722512,63.384082303350716,1774978155.9795496
1774978157.030324,13200.0,-2618.719511323855,-73.41080231478173,-16117.172822747732,69.13031363863685,99.4787454454526,52.71672501250268,1774978155.9895496
1774978157.030324,13200.0,-2605.1270986639993,-84.07180110023576,-16098.259698506823,52.19339858541116,128.94470243623633,64.1381010216475,1774978155.9995496
1774978157.030324,13200.0,-2609.5953418589697,-75.67443023505037,-16124.044152318354,64.05579767092948,110.4837465171108,49.146531399585626,1774978156.0095496
1774978157.030868,13386.282774880332,-2616.5198971208115,-81.5198971208116,-16125.068586125599,69.6570693720083,91.30313638636851,70.35393298563979,1774978156.0195496
1774978157.030908,13400.0,-2593.743230692291,-71.76702150460812,-16114.767021504607,61.62756304922483,107.67514467385868,70.13945845538329,1774978156.0295496
1774978157.030908,13400.0,-2618.944702436236,-57.06308494677431,-16096.346574265914,61.929127670215045,108.07087232978495,54.20482960634422,1774978156.0395496
1774978157.030908,13400.0,-2657.1913981567477,-64.35186111309567,-16120.055583339286,68.49589197685218,116.35186111309567,63.207830249339146,1774978156.0495496
1774978157.030908,13400.0,-2637.755804815318,-63.14631706794313,-16127.561048796171,54.17053654354505,105.87790240765878,60.29263413588626,1774978156.0595496
1774978157.030908,13400.0,-2608.229049081946,-76.88547545902694,-16129.85139672787,77.06815746231335,105.0,72.95977709509181,1774978156.0695496
1774978157.030908,13400.0,-2639.2839894263057,-65.05622633421447,-16117.056226334214,75.3017789526327,113.32099735657641,60.131671072372654,1774978156.0795496
1774978157.030908,13400.0,-2632.7658784025148,-52.91905408301779,-16134.46824319497,59.301993284275206,91.83810816603558,67.31070943773666,1774978156.0895495
1774978157.030908,13400.0,-2632.9222690576553,-58.45588340358648,-16127.699578481102,55.233192827034365,114.90126455669072,64.31092376937916,1774978156.0995495
1774978157.030908,13400.0,-2612.735228977638,-46.104236622133314,-16103.05072515539,53.15774808887619,117.9211259555619,80.5802672001143,1774978156.1095495
1774978157.030908,13400.0,-2644.1193827248694,-67.07958848324641,-16080.76037722369,52.0800171465314,89.48053154247339,53.480531542473386,1774978156.1195495
1774978157.030908,13400.0,-2610.246409944988,-57.05508323212117,-16115.753590055012,59.35071801100236,125.59126955776237,62.94491676787883,1774978156.1295495
1774978157.030908,13400.0,-2607.0,-73.4362363363578,-16124.506179895692,59.082303350718014,115.23455026077016,52.987640208616135,1774978156.1395495
1774978157.030908,13400.0,-2613.4158748303207,-75.0,-16118.584125169678,59.0,103.91791098092449,64.83174966064156,1774978156.1495495
1774978157.030908,13400.0,-2612.169179109809,-80.49246267057227,-16121.661641780382,49.845895549046226,110.32328356076302,63.25376866471387,1774978156.1595495
1774978157.030908,13400.0,-2605.6001285989855,-59.97185111095234,-16117.428663284989,51.742802029006214,115.57133671501036,62.085732656997926,1774978156.1695495
1774978157.030908,13400.0,-2588.563763663642,-75.34936057726655,-16116.08687575909,72.08873329999285,94.99814245909837,51.95563335000357,1774978156.1795495
1774978157.030908,13400.0,-2580.6161320282918,-84.29584911052369,-16117.823962277631,78.5599056940773,124.00735871972566,46.4400943059227,1774978156.1895494
1774978157.030908,13400.0,-2577.2674858898336,-74.06994355933415,-16099.783239265556,59.87240122883475,110.60491533900121,53.28670429377724,1774978156.1995494
1774978157.030908,13400.0,-2616.1168821890406,-73.0,-16117.103593627206,61.638779738515396,119.00664428091734,66.73572908480388,1774978156.2095494
1774978157.031454,13581.710366507108,-2601.828963349289,-73.90855183253554,-16122.634207330142,52.91448167464457,108.18882617703794,61.640137172251194,1774978156.2195494
1774978157.031509,13600.0,-2607.259269843538,-69.46295634778882,-16114.83332142602,82.85189683503607,100.64813888690433,75.5185396870758,1774978156.2295494
1774978157.031509,13600.0,-2633.37543759377,-80.78145316853612,-16114.90626562835,63.3433592912767,85.49974994641708,48.90576552118311,1774978156.2395494
1774978157.031509,13600.0,-2623.3282846324214,-42.17460884475245,-16123.1461027363,64.62049010502251,105.72294063013503,54.146102736300634,1774978156.2495494
1774978157.031509,13600.0,-2642.7915267557332,-50.65571193827249,-16129.423876544974,65.0,125.1756090590841,55.0,1774978156.2595494
1774978157.031509,13600.0,-2622.4290919482746,-61.93119954275916,-16099.303565049653,67.70850896620705,113.45745516896478,68.54254483103522,1774978156.2695494
1774978157.031509,13600.0,-2620.0,-53.0813745802672,-16137.477888118883,59.88476102021862,132.7389440594413,60.0813745802672,1774978156.2795494
1774978157.031509,13600.0,-2637.110452239766,-51.0994498821176,-16138.397799528471,70.70715153247124,110.68514681717511,52.69614917482318,1774978156.2895494
1774978157.031509,13600.0,-2636.3017789526325,-52.798814031578196,-16113.716010573695,57.60948774737444,106.20118596842181,70.88754733157106,1774978156.2995493
1774978157.031509,13600.0,-2629.7121526041296,-65.57569479174109,-16140.642709151962,45.22083303565049,118.57569479174109,55.93298563977995,1774978156.3095493
1774978157.031509,13600.0,-2592.218046724298,-49.05758376795028,-16111.70365078231,78.09059084089448,111.02879188397513,62.07408730442238,1774978156.3195493
1774978157.031509,13600.0,-2596.0637993855826,-72.08737586625705,-16124.127598771165,62.288490390798025,114.4798885475459,63.0,1774978156.3295493
1774978157.031509,13600.0,-2603.2638422519112,-77.68450382224762,-16115.261984711009,77.00185754090163,111.4206615703365,37.944630992355506,1774978156.3395493
1774978157.031509,13600.0,-2569.1460312924196,-54.764020861613204,-16109.531542473387,79.0,106.53154247338715,61.81074515967707,1774978156.3495493
1774978157.031509,13600.0,-2585.528613274273,-52.0,-16122.388226048439,67.39687075801957,106.0,59.64470958062442,1774978156.3595493
1774978157.031509,13600.0,-2604.9367007215833,-68.9367007215832,-16124.0,73.13124240908766,115.80545831249553,60.782810602271915,1774978156.3695493
1774978157.031509,13600.0,-2600.7681646067012,-71.0,-16132.902621990426,59.75580481531757,109.87790240765878,39.63370722297635,1774978156.3795493
1774978157.031509,13600.0,-2612.447667357291,-91.44973922983496,-16143.780310066442,46.4414517396585,92.10673715796241,51.22590555118954,1774978156.3895493
1774978157.031509,13600.0,-2610.448096020576,-86.89619204115168,-16100.601200257199,53.879759948560405,114.86332785596913,73.42344788168893,1774978156.3995492
1774978157.031509,13600.0,-2638.3786525684077,-83.3395013217118,-16106.528827605916,57.66049867828821,115.3395013217118,56.489676359219835,1774978156.4095492
1774978157.033228,13777.137958133886,-2641.1143102093306,-79.45724083732229,-16086.743445023934,61.54275916267772,98.17189397728085,66.39965706937201,1774978156.4195492
