Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z
1775068796.477818,4687800.0,-2590,-437,-16123,85,91,64
1775068796.477818,4687800.0,-2613,-464,-16131,51,111,67
1775068796.477818,4687800.0,-2622,-514,-16144,77,110,61
1775068796.478351,4688000.0,-2617,-513,-16148,59,100,49
1775068796.478351,4688000.0,-2590,-510,-16143,77,94,63
1775068796.478351,4688000.0,-2534,-515,-16130,50,100,59
1775068796.478351,4688000.0,-2538,-499,-16139,82,97,58
1775068796.478351,4688000.0,-2489,-480,-16104,69,113,65
1775068796.478351,4688000.0,-2541,-490,-16096,58,111,63
1775068796.478351,4688000.0,-2581,-504,-16179,80,93,44
1775068796.478351,4688000.0,-2649,-499,-16146,83,117,67
1775068796.478351,4688000.0,-2645,-497,-16106,89,84,74
1775068796.478351,4688000.0,-2657,-472,-16073,69,121,61
1775068796.478351,4688000.0,-2631,-458,-16117,83,131,71
1775068796.478351,4688000.0,-2678,-442,-16165,64,114,53
1775068796.478351,4688000.0,-2653,-435,-16177,77,92,38
1775068796.478351,4688000.0,-2573,-447,-16129,73,82,56
1775068796.478351,4688000.0,-2538,-448,-16098,73,108,54
1775068796.478351,4688000.0,-2523,-487,-16134,74,83,74
1775068796.478351,4688000.0,-2477,-534,-16169,59,123,58
1775068796.478351,4688000.0,-2494,-582,-16121,83,128,50
1775068796.478351,4688000.0,-2566,-572,-16170,76,97,53
1775068796.478351,4688000.0,-2620,-557,-16077,84,115,64
1775068796.4790668,4688200.0,-2614,-511,-16107,76,112,74
1775068796.4790668,4688200.0,-2636,-488,-16099,84,105,94
1775068796.4790668,4688200.0,-2687,-427,-16160,87,117,74
1775068796.4790668,4688200.0,-2679,-367,-16094,77,123,64
1775068796.4790668,4688200.0,-2715,-398,-16114,114,92,46
1775068796.4790668,4688200.0,-2654,-388,-16069,80,77,65
1775068796.4790668,4688200.0,-2625,-397,-16220,94,103,56
1775068796.4790668,4688200.0,-2619,-437,-16205,68,115,61
1775068796.4790668,4688200.0,-2531,-463,-16040,49,118,62
1775068796.4790668,4688200.0,-2561,-545,-16103,90,105,62
1775068796.4790668,4688200.0,-2555,-620,-16169,84,120,66
1775068796.4790668,4688200.0,-2585,-510,-16121,108,77,32
1775068796.4790668,4688200.0,-2577,-517,-16196,65,112,73
1775068796.4790668,4688200.0,-2658,-443,-16113,67,88,40
1775068796.4790668,4688200.0,-2619,-396,-16185,79,101,60
1775068796.4790668,4688200.0,-2659,-389,-16156,64,102,60
1775068796.4790668,4688200.0,-2596,-396,-16161,59,75,52
1775068796.4790668,4688200.0,-2602,-465,-16089,84,117,49
1775068796.4790668,4688200.0,-2593,-532,-16042,60,102,52
1775068796.4790668,4688200.0,-2566,-589,-16071,71,130,64
1775068796.481136,4688400.0,-2592,-602,-16166,55,99,46
1775068796.481136,4688400.0,-2556,-608,-16173,75,133,54
1775068796.481136,4688400.0,-2563,-538,-16109,73,90,67
1775068796.481136,4688400.0,-2523,-492,-16082,81,91,63
1775068796.481136,4688400.0,-2551,-453,-16165,70,113,68
1775068796.481136,4688400.0,-2578,-414,-16104,72,98,56
1775068796.481136,4688400.0,-2664,-411,-16213,90,117,42
1775068796.481136,4688400.0,-2674,-426,-16116,67,100,55
1775068796.481136,4688400.0,-2678,-414,-16024,62,96,77
1775068796.481136,4688400.0,-2715,-436,-16085,72,101,69
1775068796.481136,4688400.0,-2655,-435,-16146,55,138,71
1775068796.481136,4688400.0,-2638,-421,-16138,58,101,48
1775068796.481136,4688400.0,-2554,-445,-16195,65,107,60
1775068796.481136,4688400.0,-2569,-495,-16156,87,106,53
1775068796.481136,4688400.0,-2501,-559,-16070,87,120,58
1775068796.481136,4688400.0,-2498,-569,-16082,72,86,47
1775068796.481136,4688400.0,-2520,-575,-16186,80,120,51
1775068796.481136,4688400.0,-2512,-522,-16209,78,126,63
1775068796.481136,4688400.0,-2554,-499,-16134,70,97,54
1775068796.481136,4688400.0,-2602,-460,-16103,70,101,62
1775068796.491984,4688600.0,-2637,-411,-16089,89,101,55
1775068796.491984,4688600.0,-2667,-411,-16135,84,102,62
1775068796.491984,4688600.0,-2730,-434,-16185,88,124,80
1775068796.491984,4688600.0,-2646,-447,-16112,75,111,54
1775068796.491984,4688600.0,-2700,-430,-16058,83,115,35
1775068796.491984,4688600.0,-2624,-442,-16140,80,106,51
1775068796.491984,4688600.0,-2532,-450,-16164,86,90,59
1775068796.491984,4688600.0,-2524,-521,-16163,68,113,70
1775068796.491984,4688600.0,-2461,-537,-16121,75,122,65
1775068796.491984,4688600.0,-2492,-575,-16121,79,95,63
1775068796.491984,4688600.0,-2501,-557,-16148,66,123,49
1775068796.491984,4688600.0,-2567,-530,-16200,64,115,47
1775068796.491984,4688600.0,-2616,-473,-16199,89,102,61
1775068796.491984,4688600.0,-2657,-430,-16042,77,116,63
1775068796.491984,4688600.0,-2660,-396,-16102,89,105,79
1775068796.491984,4688600.0,-2651,-386,-16166,88,120,68
1775068796.491984,4688600.0,-2689,-419,-16132,62,100,44
1775068796.491984,4688600.0,-2656,-432,-16129,63,97,58
1775068796.491984,4688600.0,-2684,-425,-16097,59,99,70
1775068796.491984,4688600.0,-2683,-472,-16101,80,117,47
1775068796.4930098,4688800.0,-2691,-486,-16114,82,105,63
1775068796.4930098,4688800.0,-2644,-515,-16149,58,67,52
1775068796.4930098,4688800.0,-2585,-495,-16147,57,111,63
1775068796.4930098,4688800.0,-2514,-465,-16104,68,104,77
1775068796.4930098,4688800.0,-2473,-460,-16160,78,136,36
1775068796.4930098,4688800.0,-2482,-468,-16167,72,104,75
1775068796.4930098,4688800.0,-2461,-487,-16107,88,103,62
1775068796.4930098,4688800.0,-2538,-537,-16174,85,99,60
1775068796.4930098,4688800.0,-2605,-570,-16163,106,111,55
1775068796.4930098,4688800.0,-2636,-558,-16077,76,123,58
1775068796.4930098,4688800.0,-2641,-560,-16105,83,101,53
1775068796.4930098,4688800.0,-2703,-459,-16188,82,125,42
1775068796.4930098,4688800.0,-2793,-488,-16173,-326,759,-337
1775068796.4930098,4688800.0,-4453,-501,-16295,-735,3271,-4277
1775068796.4930098,4688800.0,-2878,-453,-16027,-1209,7765,-7957
1775068796.4930098,4688800.0,-1015,1355,-15566,-3639,153,-21783
1775068796.4930098,4688800.0,-2086,441,-16128,-4465,-3906,-29562
1775068796.4930098,4688800.0,-2501,-336,-16234,-3209,-6591,-21992
1775068796.4930098,4688800.0,-2570,-368,-16583,-1352,-2058,-9539
1775068796.4930098,4688800.0,-2268,1042,-16109,-347,-72,-2489
1775068796.493721,4689000.0,-2052,-1322,-16246,381,107,1481
1775068796.493721,4689000.0,-2492,-1329,-16120,142,217,525
1775068796.493721,4689000.0,-2319,-816,-16167,272,-149,1088
1775068796.493721,4689000.0,-1864,-209,-16077,815,261,3950
1775068796.493721,4689000.0,-1957,292,-16433,966,193,4979
1775068796.493721,4689000.0,-2099,-81,-16471,1580,-24,8669
1775068796.493721,4689000.0,-2261,-600,-15965,2428,249,13576
1775068796.493721,4689000.0,-3322,-448,-15815,3114,-331,14080
1775068796.493721,4689000.0,-3580,-1954,-15788,1906,112,9665
1775068796.493721,4689000.0,-3595,-1895,-15957,1674,-497,8335
1775068796.493721,4689000.0,-3639,-1839,-16074,904,-234,3568
1775068796.493721,4689000.0,-1857,132,-16148,-362,912,50
1775068796.493721,4689000.0,-2768,-584,-15946,-106,359,88
1775068796.493721,4689000.0,-2835,-626,-16141,192,-78,33
1775068796.493721,4689000.0,-2403,-416,-16232,225,-109,47
1775068796.493721,4689000.0,-2275,-391,-16256,40,152,65
1775068796.493721,4689000.0,-2531,-603,-16110,-41,257,69
1775068796.493721,4689000.0,-2710,-754,-16010,67,133,62
1775068796.493721,4689000.0,-2679,-667,-16083,124,36,61
1775068796.493721,4689000.0,-2538,-462,-16165,112,68,64
1775068796.494344,4689200.0,-2530,-354,-16236,56,144,52
1775068796.494344,4689200.0,-2582,-351,-16141,35,190,58
1775068796.494344,4689200.0,-2666,-343,-16089,67,113,71
1775068796.494344,4689200.0,-2685,-388,-16119,88,55,53
1775068796.494344,4689200.0,-2648,-421,-16109,105,75,65
1775068796.494344,4689200.0,-2623,-497,-16143,83,87,37
1775068796.494344,4689200.0,-2747,-493,-16048,38,136,68
1775068796.494344,4689200.0,-4270,4498,-16081,-2271,25,-12834
1775068796.494344,4689200.0,-484,-318,-16387,-2047,-845,-15231
1775068796.494344,4689200.0,-2814,-2541,-16063,-886,-140,-6436
1775068796.494344,4689200.0,-1203,-4189,-16312,-520,-375,-4381
1775068796.494344,4689200.0,-2038,-1973,-16134,-1178,88,-6865
1775068796.494344,4689200.0,-1625,-1621,-16667,599,-253,-3680
1775068796.494344,4689200.0,-3156,166,-16919,9611,302,-5562
1775068796.494344,4689200.0,-2850,414,-16146,15340,573,-11270
1775068796.494344,4689200.0,-3006,173,-16349,17124,1175,-11901
1775068796.494344,4689200.0,-2532,-115,-15880,20171,1373,-10813
1775068796.494344,4689200.0,-2168,-1594,-16171,16505,280,-6657
1775068796.494344,4689200.0,-1799,-1717,-15598,11734,1285,-3855
1775068796.494344,4689200.0,-2315,-1016,-15936,6441,706,-86
1775068796.496258,4689400.0,-2978,-736,-16161,5311,769,686
1775068796.496258,4689400.0,-2898,-969,-16162,5497,592,343
1775068796.496258,4689400.0,-2464,-913,-16080,6244,803,197
1775068796.496258,4689400.0,-2094,-1542,-16021,5145,587,4199
1775068796.496258,4689400.0,-1880,-2291,-16244,4503,1127,6019
1775068796.496258,4689400.0,-2157,-2118,-16034,5351,1191,6267
1775068796.496258,4689400.0,-2333,-2708,-15891,6190,739,7332
1775068796.496258,4689400.0,-1772,-2888,-16000,5867,1359,6892
1775068796.496258,4689400.0,-2221,-2626,-15836,2960,702,8696
1775068796.496258,4689400.0,-2301,-1759,-15841,-984,-1301,11076
1775068796.496258,4689400.0,-2691,-1577,-15858,-3386,-1157,14307
1775068796.496258,4689400.0,-3435,-1637,-16083,-3688,-1593,12443
1775068796.496258,4689400.0,-3792,-1297,-16175,954,-1599,7475
1775068796.496258,4689400.0,-3619,-1594,-16136,4565,-1174,4217
1775068796.496258,4689400.0,-3519,-2069,-15999,5934,-980,293
1775068796.496258,4689400.0,-3020,-2419,-15735,4786,-835,-2407
1775068796.496258,4689400.0,-2747,-2158,-15600,692,-329,-1001
1775068796.496258,4689400.0,-2664,-1709,-15639,-4788,-3136,2650
1775068796.496258,4689400.0,-3765,-1647,-17128,-9039,-4477,5361
1775068796.496258,4689400.0,-3638,-1699,-17333,-11651,-4769,5874
1775068796.506627,4689600.0,-4307,-1483,-17730,-12615,-8357,4904
1775068796.506627,4689600.0,-4881,-948,-17742,-12654,-9962,2998
1775068796.506627,4689600.0,-5800,-355,-18256,-14876,-11606,2575
1775068796.506627,4689600.0,-7197,745,-19301,-19244,-13348,4546
1775068796.506627,4689600.0,-8550,1850,-19953,-22490,-15238,7382
1775068796.506627,4689600.0,-10181,2103,-19979,-22410,-17648,6503
1775068796.506627,4689600.0,-10457,2714,-19584,-17197,-20326,75
1775068796.506627,4689600.0,-10851,3261,-18606,-13159,-20118,-3463
1775068796.506627,4689600.0,-11250,3264,-17472,-11421,-18274,-5427
1775068796.506627,4689600.0,-11216,3569,-16326,-11836,-18110,-6369
1775068796.506627,4689600.0,-11229,3896,-15496,-13583,-17883,-6607
1775068796.506627,4689600.0,-11631,4452,-14749,-14898,-17676,-7908
1775068796.506627,4689600.0,-11964,5240,-13769,-16043,-17586,-10648
1775068796.506627,4689600.0,-11964,6086,-12717,-17602,-17106,-14428
1775068796.506627,4689600.0,-11206,6715,-11302,-17343,-15712,-19131
1775068796.506627,4689600.0,-10659,6646,-9698,-16221,-12522,-22355
1775068796.506627,4689600.0,-10394,5786,-8311,-16527,-6962,-23139
1775068796.506627,4689600.0,-10859,5008,-8510,-17282,-1186,-25088
1775068796.506627,4689600.0,-10578,4488,-9311,-16624,3951,-29777
1775068796.506627,4689600.0,-10201,3781,-10838,-13137,8273,-32767
1775068796.507461,4689800.0,-9124,3410,-12459,-11181,11028,-32767
1775068796.507461,4689800.0,-7895,2146,-13818,-10065,13501,-32765
1775068796.507461,4689800.0,-6704,975,-15030,-6421,17185,-32767
1775068796.507461,4689800.0,-3666,266,-14230,-6894,13169,-31701
1775068796.507461,4689800.0,-5484,-1852,-16570,-15095,5914,-16939
1775068796.507461,4689800.0,-3850,-2540,-16049,-18827,3987,-5420
1775068796.507461,4689800.0,-5258,-3964,-17003,-20177,2671,1089
1775068796.507461,4689800.0,-6014,-4483,-16616,-14091,2406,-8415
1775068796.507461,4689800.0,-4178,-3118,-14297,-7230,278,-23376
1775068796.507461,4689800.0,-1849,-2235,-12597,-5767,604,-26841
1775068796.507461,4689800.0,-128,-2651,-11854,-2308,7619,-26687
1775068796.507461,4689800.0,1116,-3454,-12344,-799,10682,-22073
1775068796.507461,4689800.0,911,-4592,-13615,768,12978,-16894
1775068796.507461,4689800.0,-81,-4465,-14868,1237,12979,-15086
1775068796.507461,4689800.0,-819,-3286,-15472,1078,10814,-14233
1775068796.507461,4689800.0,-1375,-1965,-15601,196,6916,-14727
1775068796.507461,4689800.0,-629,-695,-14989,-1302,4330,-13630
1775068796.507461,4689800.0,240,-426,-13472,-1538,3595,-13478
1775068796.507461,4689800.0,1714,-637,-12084,-580,2431,-15227
1775068796.507461,4689800.0,3955,-1741,-10685,1197,2953,-14480
1775068796.507863,4690000.0,5491,-2528,-9716,3466,5402,-12847
1775068796.507863,4690000.0,6902,-2242,-9304,5550,10208,-14622
1775068796.507863,4690000.0,6375,-198,-10338,9004,17863,-16693
1775068796.507863,4690000.0,4965,2705,-12722,11925,21996,-16389
1775068796.507863,4690000.0,2326,4661,-15896,12747,23016,-12452
1775068796.507863,4690000.0,-33,5346,-18761,11054,21955,-9616
1775068796.507863,4690000.0,-333,4610,-20297,8412,17971,-7806
1775068796.507863,4690000.0,178,4181,-20326,8905,11236,-12345
1775068796.507863,4690000.0,675,4575,-20336,12125,4342,-17476
1775068796.507863,4690000.0,939,4046,-20985,9968,2992,-16730
1775068796.507863,4690000.0,1342,3623,-20974,2593,5061,-11413
1775068796.507863,4690000.0,1110,3203,-20839,-3065,5453,-5521
1775068796.507863,4690000.0,-58,3185,-20819,-3666,4707,-3608
1775068796.507863,4690000.0,-1788,3070,-21568,-3356,2761,-3382
1775068796.507863,4690000.0,-2847,3004,-22054,-4955,945,-3780
1775068796.507863,4690000.0,-3157,3161,-21279,-5615,-741,-6816
1775068796.507863,4690000.0,-2740,2575,-20134,-2613,-1962,-12993
1775068796.507863,4690000.0,-1599,2044,-18772,184,-2147,-19102
1775068796.507863,4690000.0,-318,1590,-17108,2200,-1578,-20746
1775068796.507863,4690000.0,616,580,-16138,3750,644,-18569
1775068796.5088792,4690200.0,52,-446,-16230,2668,3542,-13941
1775068796.5088792,4690200.0,-394,-839,-16502,417,5962,-8926
1775068796.5088792,4690200.0,-1205,-1102,-16662,976,5838,-5867
1775068796.5088792,4690200.0,-1753,-1267,-16869,2616,3937,-5782
1775068796.5088792,4690200.0,-1972,-816,-16847,1256,2341,-5582
1775068796.5088792,4690200.0,-2019,254,-16193,-1393,1907,-5101
1775068796.5088792,4690200.0,-1940,1409,-16019,-2478,2575,-5027
1775068796.5088792,4690200.0,-2051,1952,-16115,-1770,3638,-4916
1775068796.5088792,4690200.0,-2248,1934,-16222,-55,4401,-6120
1775068796.5088792,4690200.0,-2776,2087,-16249,3994,4995,-8628
1775068796.5088792,4690200.0,-3633,1055,-16810,7178,4458,-11115
1775068796.5088792,4690200.0,-3679,-46,-16810,4551,2661,-11889
1775068796.5088792,4690200.0,-3289,-642,-16356,-410,-355,-11552
1775068796.5088792,4690200.0,-2750,-1148,-15676,-6212,-3080,-9128
1775068796.5088792,4690200.0,-2152,-1075,-14870,-10774,-4458,-6300
1775068796.5088792,4690200.0,-2071,-1060,-14552,-11014,-3339,-6010
1775068796.5088792,4690200.0,-2483,-1141,-14867,-7520,-605,-8162
1775068796.5088792,4690200.0,-2204,-1490,-14911,-4812,937,-10891
1775068796.5088792,4690200.0,-2321,-1499,-15320,-4876,1345,-11244
1775068796.5088792,4690200.0,-2204,-1632,-15338,-8197,1697,-8381
1775068796.5115972,4690400.0,-1524,-1973,-15214,-10360,2233,-5867
1775068796.5115972,4690400.0,-1018,-2389,-15276,-10077,4458,-2782
1775068796.5115972,4690400.0,-3309,-7431,-20075,-8587,3065,-1721
1775068796.5115972,4690400.0,-2311,-6879,-18475,-30130,-5167,-3665
1775068796.5115972,4690400.0,264,-274,-17182,-23007,-4191,-4325
1775068796.5115972,4690400.0,-517,494,-15168,-8366,-2716,1321
1775068796.5115972,4690400.0,384,63,-15345,13058,-9328,-1733
1775068796.5115972,4690400.0,-1614,-4220,-18471,13566,1424,-4704
1775068796.5115972,4690400.0,-908,-2670,-17719,-2694,-1856,-2480
1775068796.5115972,4690400.0,-231,1168,-16888,-1012,-3433,4477
1775068796.5115972,4690400.0,-2701,838,-17761,7873,-3647,5642
1775068796.5115972,4690400.0,-2814,-5,-17089,15020,-1318,2137
1775068796.5115972,4690400.0,-2734,727,-15571,19942,-3180,-3540
1775068796.5115972,4690400.0,-3389,-1724,-17663,13048,2020,366
1775068796.5115972,4690400.0,-3336,-2116,-17350,-1340,-4532,5540
1775068796.5115972,4690400.0,-3355,-518,-16195,-12418,-8427,8703
1775068796.5115972,4690400.0,-2840,305,-15003,-14720,-10642,9019
1775068796.5115972,4690400.0,-2713,244,-14101,-15114,-10566,7211
1775068796.5115972,4690400.0,-2378,495,-13331,-16799,-9192,7262
1775068796.5115972,4690400.0,-2347,728,-12689,-17577,-6844,7068
1775068796.5215738,4690600.0,-2731,1221,-12717,-15524,-3439,4279
1775068796.5215738,4690600.0,-3834,475,-17179,-12149,-817,-10
1775068796.5215738,4690600.0,-5682,-1330,-18009,-27702,5823,1092
1775068796.5215738,4690600.0,-4883,3089,-17953,-21269,-13177,-4335
1775068796.5215738,4690600.0,-4306,4411,-17038,-11344,-4517,-5964
1775068796.5215738,4690600.0,-3920,3781,-16705,1154,-472,-8957
1775068796.5215738,4690600.0,-3776,3202,-15635,6655,-3132,-12543
1775068796.5215738,4690600.0,-3078,2488,-15365,2480,2273,-10140
1775068796.5215738,4690600.0,-3428,1970,-15985,-901,190,-8459
1775068796.5215738,4690600.0,-3492,1835,-16326,104,8176,-10326
1775068796.5215738,4690600.0,-3793,1712,-16630,-1723,-3415,-9754
1775068796.5215738,4690600.0,-2916,2165,-16151,-7133,-10589,-7883
1775068796.5215738,4690600.0,-4074,3621,-16636,-9948,-9098,-6099
1775068796.5215738,4690600.0,-5342,4939,-16450,-15666,-12343,-4510
1775068796.5215738,4690600.0,-5649,4437,-16806,-18057,-10637,-3948
1775068796.5215738,4690600.0,-4713,3924,-15671,-20635,-11017,-7018
1775068796.5215738,4690600.0,-3880,3289,-14754,-21659,-10656,-8936
1775068796.5215738,4690600.0,-3107,2563,-13986,-22579,-9144,-10284
1775068796.5215738,4690600.0,-2042,2238,-13095,-22011,-7113,-11367
1775068796.5215738,4690600.0,-1472,1874,-12758,-19437,-3503,-11255
1775068796.522211,4690800.0,-1556,1492,-13120,-16012,-73,-12210
1775068796.522211,4690800.0,-2089,1703,-14409,-13087,1908,-13407
1775068796.522211,4690800.0,-2838,2195,-16184,-12299,1836,-12232
1775068796.522211,4690800.0,-3965,3004,-17874,-12230,-318,-9392
1775068796.522211,4690800.0,-4613,2742,-19042,-7863,-4429,-11152
1775068796.522211,4690800.0,-5807,974,-21134,511,-13609,-15749
1775068796.522211,4690800.0,-5918,-2663,-23288,8893,-18668,-18704
1775068796.522211,4690800.0,-4361,-6858,-24149,13965,-18816,-17163
1775068796.522211,4690800.0,-2839,-8698,-23551,14709,-19301,-10873
1775068796.522211,4690800.0,-1656,-9300,-22683,13054,-19429,1
1775068796.522211,4690800.0,-592,-8664,-21339,12296,-19510,12143
1775068796.522211,4690800.0,127,-7966,-19838,14753,-18705,20761
1775068796.522211,4690800.0,297,-6957,-18864,17941,-17528,27179
1775068796.522211,4690800.0,-726,-5591,-17980,21503,-15281,29375
1775068796.522211,4690800.0,-2006,-3729,-17363,25168,-14327,26462
1775068796.522211,4690800.0,-2886,-1884,-16402,26729,-14120,24715
1775068796.522211,4690800.0,-3075,-955,-14569,25210,-13824,26015
